time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51192087,49190.52343750,7.06035519,0
131.53235531,49184.36328125,7.06771564,0
131.55278966,49191.05468750,7.06871462,0
131.57322390,49179.10156250,7.06614733,0
131.59365824,49190.75390625,7.06766367,0
131.61409268,49199.43359375,7.06186676,0
131.63452692,49183.03515625,7.06496048,0
131.65496126,49188.03906250,7.06937838,0
131.67539570,49194.33984375,7.06586695,0
131.69583004,49191.79296875,7.07466698,0
131.71626428,49200.69531250,7.06518412,0
131.73669863,49196.94921875,7.06363392,0
131.75713307,49198.39062500,7.06168222,0
131.77756731,49187.90625000,7.06425047,0
131.79800165,49184.63671875,7.06660080,0
131.81843609,49197.68750000,7.05873442,0
131.83887033,49197.97656250,7.07234526,0
131.85930467,49187.04296875,7.07123852,0
131.87973901,49179.41796875,7.07039642,0
131.90017335,49188.08984375,7.06701660,0
131.92060769,49201.84765625,7.06793833,0
131.94104204,49184.30859375,7.06469631,8192
131.96147638,49190.71875000,7.06688833,0
131.98191072,49193.77343750,7.07573509,0
132.00234506,49209.43750000,7.07130480,0
132.02277930,49195.92187500,7.07439423,0
132.04321374,49189.35937500,7.06986570,0
132.06364808,49202.31640625,7.06931543,0
132.08408232,49185.80078125,7.07014275,0
132.10451666,49199.93750000,7.06917906,0
132.12495110,49201.15625000,7.07147694,0
132.14538534,49182.75781250,7.06514788,0
132.16581968,49190.52734375,7.07261133,0
132.18625412,49191.50000000,7.06733179,0
132.20668846,49193.56640625,7.07235289,0
132.22712271,49198.79687500,7.06267977,0
132.24755705,49186.46093750,7.07484436,0
132.26799149,49190.34375000,7.07417727,8192
132.28842573,49197.93750000,7.07089949,0
132.30886007,49199.90234375,7.07548952,0
132.32929451,49190.46093750,7.07468033,0
132.34972875,49174.95703125,7.07188845,0
132.37016309,49184.39453125,7.07693148,0
132.39059743,49200.67578125,7.07482004,0
132.41103177,49191.12890625,7.07510996,0
132.43146611,49182.44531250,7.07263374,0
