time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51266044,602384.18750000,19.68861771,0
131.53309501,602308.12500000,19.70170784,0
131.55352948,602327.06250000,19.68931198,0
131.57396385,602349.12500000,19.69047165,0
131.59439831,602368.18750000,19.69737053,0
131.61483288,602338.50000000,19.70726013,0
131.63526725,602304.43750000,19.70792007,0
131.65570172,602355.43750000,19.69485855,0
131.67613629,602350.18750000,19.69519997,0
131.69657075,602380.00000000,19.70484161,8192
131.71700512,602372.18750000,19.69446564,0
131.73743959,602356.75000000,19.71146202,0
131.75787416,602355.31250000,19.71396065,0
131.77830852,602349.75000000,19.71086693,8192
131.79874299,602337.56250000,19.71119118,0
131.81917756,602377.31250000,19.71374893,0
131.83961192,602350.56250000,19.72059250,0
131.86004639,602347.31250000,19.71918297,0
131.88048086,602328.62500000,19.71832657,8192
131.90091532,602367.37500000,19.72227669,0
131.92134979,602339.18750000,19.71102905,0
131.94178426,602292.50000000,19.71769333,0
131.96221872,602269.68750000,19.71729660,0
131.98265319,602190.31250000,19.70695686,8192
132.00308765,602148.31250000,19.72127914,0
132.02352202,602148.56250000,19.71771812,0
132.04395659,602123.75000000,19.73309708,0
132.06439105,602116.68750000,19.72644806,0
132.08482542,602165.81250000,19.71962547,0
132.10525988,602138.62500000,19.71431732,0
132.12569445,602290.18750000,19.71696472,0
132.14612881,602312.31250000,19.72510147,128
132.16656328,602311.56250000,19.72146988,0
132.18699784,602299.93750000,19.72311020,0
132.20743231,602310.00000000,19.72634506,0
132.22786667,602280.56250000,19.73299789,0
132.24830114,602359.12500000,19.73001671,0
132.26873570,602285.87500000,19.72401237,0
132.28917007,602285.75000000,19.73306847,0
132.30960453,602311.37500000,19.72740746,0
132.33003910,602307.06250000,19.73040771,0
132.35047346,602305.25000000,19.71794510,0
132.37090792,602298.12500000,19.73715782,0
132.39134239,602306.37500000,19.72677994,0
132.41177685,602281.37500000,19.72203827,0
132.43221132,602331.12500000,19.72746277,0
132.45264578,602373.93750000,19.73241234,128
132.47308034,602327.37500000,19.72509193,0
132.49351471,602326.00000000,19.73751640,0
132.51394917,602305.87500000,19.71786499,0
132.53438353,602309.68750000,19.73590279,8192
132.55481810,602332.18750000,19.72028160,0
132.57525256,602342.00000000,19.73442650,0
132.59568692,602348.56250000,19.73438644,0
132.61612149,602348.68750000,19.73419571,0
132.63655595,602319.75000000,19.72763824,0
132.65699041,602335.68750000,19.73835182,0
132.67742477,602372.37500000,19.73406219,0
132.69785934,602316.12500000,19.73888588,0
132.71829380,602313.06250000,19.72061157,0
132.73872816,602302.06250000,19.72873497,0
132.75916272,602331.87500000,19.73064232,0
132.77959718,602323.25000000,19.73892403,0
132.80003155,602348.25000000,19.71058846,0
132.82046601,602376.62500000,19.72958946,8192
132.84090057,602346.18750000,19.73263550,0
132.86133493,602330.43750000,19.71600914,0
132.88176939,602387.31250000,19.73183823,8192
132.90220395,602473.87500000,19.72116470,0
132.92263831,602386.62500000,19.73551750,0
132.94307278,602420.12500000,19.73501396,0
132.96350724,602400.62500000,19.72932053,0
132.98394180,602371.56250000,19.73727608,0
133.00437616,602423.06250000,19.72653008,0
133.02481062,602429.81250000,19.74934578,0
133.04524508,602418.31250000,19.74357224,0
133.06567954,602386.31250000,19.74630928,0
133.08611400,602403.87500000,19.75828934,0
133.10654846,602386.06250000,19.74573135,8192
133.12698292,602423.37500000,19.74431801,0
133.14741738,602434.31250000,19.75504112,0
133.16785184,602447.25000000,19.75098991,0
133.18828630,602439.06250000,19.75196075,0
133.20872086,602399.43750000,19.75089455,0
133.22915522,602429.12500000,19.75256729,0
133.24958968,602399.62500000,19.74265480,0
133.27002414,602401.00000000,19.75545311,0
133.29045860,602444.50000000,19.74997330,0
133.31089306,602431.43750000,19.75624847,0
133.33132742,602461.93750000,19.75194550,0
133.35176197,602443.62500000,19.74946976,0
133.37219643,602456.50000000,19.73638153,0
133.39263089,602424.12500000,19.73913193,128
133.41306535,602516.12500000,19.73385239,0
133.43349981,602428.18750000,19.75314331,128
133.45393427,602391.75000000,19.75367355,8192
133.47436863,602416.50000000,19.74476242,0
133.49480318,602356.75000000,19.75700188,0
133.51523764,602351.25000000,19.76054573,0
133.53567200,602326.56250000,19.75499153,0
133.55610656,602378.37500000,19.75403976,0
133.57654101,602420.87500000,19.74461746,0
133.59697537,602435.56250000,19.75711250,0
133.61740983,602444.06250000,19.75729561,0
133.63784439,602406.25000000,19.75999069,0
133.65827884,602405.75000000,19.75556183,0
133.67871320,602437.75000000,19.75805283,0
133.69914776,602398.62500000,19.74899864,8192
133.71958222,602484.87500000,19.76549911,0
133.74001657,602454.93750000,19.76409149,0
133.76045103,602447.00000000,19.75856400,0
133.78088559,602440.25000000,19.75477028,0
133.80131994,602421.68750000,19.76085091,0
133.82175440,602436.56250000,19.75237465,0
133.84218885,602425.12500000,19.76030540,0
133.86262331,602434.81250000,19.76256561,0
133.88305777,602434.56250000,19.76304054,0
133.90349222,602427.75000000,19.76095200,0
133.92392668,602431.62500000,19.76179886,0
133.94436113,602443.25000000,19.76069641,0
133.96479559,602439.68750000,19.75713539,0
133.98522994,602492.06250000,19.76035118,0
134.00566450,602463.18750000,19.75954819,0
134.02609895,602490.12500000,19.75894356,0
134.04653331,602451.31250000,19.76391220,0
134.06696786,602445.75000000,19.76523209,0
134.08740232,602420.18750000,19.76049423,0
134.10783667,602462.93750000,19.75602150,0
134.12827113,602447.37500000,19.76161766,0
134.14870568,602469.75000000,19.76663208,0
134.16914014,602422.00000000,19.76393700,0
134.18957449,602465.43750000,19.75913239,0
134.21000905,602440.75000000,19.76300049,0
134.23044350,602423.06250000,19.76591492,0
134.25087785,602410.68750000,19.76877022,0
134.27131231,602467.12500000,19.76446915,0
134.29174686,602455.87500000,19.76572609,0
134.31218121,602442.25000000,19.76233864,0
134.33261567,602449.37500000,19.76809311,0
134.35305022,602491.87500000,19.76280022,0
134.37348457,602475.75000000,19.76332474,0
134.41435348,602421.50000000,19.76528740,0
134.43478793,602494.31250000,19.75878906,0
134.45522239,602458.31250000,19.76528740,0
134.47565684,602420.18750000,19.76811218,0
134.49609139,602452.75000000,19.77207756,0
134.51652574,602417.93750000,19.76927757,0
134.53696020,602450.50000000,19.75925255,0
134.55739455,602429.37500000,19.75644493,0
134.57782910,602399.87500000,19.75671387,0
134.59826355,602418.37500000,19.76752281,0
134.61869790,602414.25000000,19.77022171,0
134.63913236,602453.81250000,19.76041031,0
134.65956691,602429.06250000,19.76914024,0
134.68000136,602474.93750000,19.76719093,0
134.70043581,602349.75000000,19.76992226,0
134.72087026,602392.00000000,19.77027130,0
134.74130471,602408.00000000,19.76691818,0
134.76173906,602389.12500000,19.77298737,0
134.78217351,602413.50000000,19.77056503,0
134.80260807,602380.31250000,19.75890732,0
134.82304252,602365.56250000,19.77089310,0
134.84347687,602318.00000000,19.76847267,8192
134.86391142,602381.68750000,19.76225090,0
134.88434587,602432.68750000,19.76958847,0
134.90478032,602424.31250000,19.77506447,0
134.92521467,602473.12500000,19.77063751,0
134.94564922,602404.81250000,19.76927567,0
134.96608367,602471.81250000,19.76107788,0
134.98651802,602464.93750000,19.77161217,0
135.00695257,602436.81250000,19.76268196,0
135.02738702,602410.12500000,19.75361061,0
135.04782137,602397.56250000,19.77424812,0
135.06825581,602460.93750000,19.75247955,0
135.08869036,602415.75000000,19.76100922,0
135.10912471,602422.87500000,19.74599457,0
135.12955916,602410.75000000,19.77818680,0
135.14999371,602424.06250000,19.76357269,0
135.17042816,602501.93750000,19.76034355,0
135.19086251,602405.43750000,19.77204895,0
135.21129696,602502.68750000,19.76497459,0
135.23173150,602459.18750000,19.77349472,0
135.25216585,602465.00000000,19.76452827,0
135.27260030,602464.00000000,19.75957680,0
135.29303465,602501.43750000,19.74663162,0
135.31346920,602475.18750000,19.76511192,0
135.33390364,602468.50000000,19.77289772,0
135.35433799,602477.62500000,19.77368736,0
135.37477254,602495.25000000,19.78092194,0
135.39520699,602481.50000000,19.75838852,0
135.41564143,602522.37500000,19.77276039,0
135.43607578,602461.50000000,19.76647186,0
135.45651033,602560.25000000,19.76216888,0
135.47694477,602415.93750000,19.77436447,0
135.49737912,602460.25000000,19.77841568,0
135.51781367,602440.31250000,19.76993370,0
135.53824811,602471.00000000,19.76209068,0
135.55868246,602491.87500000,19.76478577,0
135.57911691,602523.62500000,19.77753067,0
135.59955145,602461.00000000,19.76278305,0
135.61998580,602412.31250000,19.77407074,0
135.64042024,602439.56250000,19.76964569,0
135.66085479,602435.12500000,19.76719475,0
135.68128924,602423.00000000,19.77532959,0
135.70172358,602419.43750000,19.76682663,8192
135.72215803,602474.50000000,19.76622581,0
135.74259257,602493.31250000,19.75693321,0
135.76302692,602447.00000000,19.76493073,0
135.78346136,602434.56250000,19.75199127,0
135.80389591,602479.43750000,19.76186562,0
135.82433025,602433.25000000,19.77038002,0
135.84476470,602515.50000000,19.76739502,0
135.86519914,602453.31250000,19.76154900,0
135.88563359,602491.50000000,19.76665688,0
135.90606803,602464.43750000,19.76058197,0
135.92650247,602492.25000000,19.76120758,0
135.94693682,602496.37500000,19.75996780,0
135.96737136,602442.06250000,19.75642204,0
135.98780581,602523.31250000,19.75784111,128
136.00824015,602465.12500000,19.76673317,0
136.02867469,602493.43750000,19.75811005,0
136.04910914,602433.68750000,19.77196312,0
136.06954348,602433.81250000,19.76540947,0
136.08997792,602458.75000000,19.76137161,0
136.11041247,602458.43750000,19.75693321,0
136.13084691,602471.50000000,19.77735329,0
136.15128125,602382.25000000,19.76924515,8192
136.17171579,602427.68750000,19.77167130,0
136.19215024,602469.18750000,19.75997543,0
136.21258458,602430.31250000,19.76697540,0
136.23301902,602427.00000000,19.76883125,0
136.25345356,602454.00000000,19.76316643,0
136.27388791,602461.12500000,19.77206993,0
136.29432235,602468.87500000,19.76878548,0
136.31475689,602435.43750000,19.75991631,0
136.33519123,602451.87500000,19.76210785,0
136.35562567,602492.56250000,19.76042175,0
136.37606011,602364.12500000,19.75382423,128
136.39649456,602506.12500000,19.76484871,8192
136.41692900,602443.93750000,19.75359535,0
136.43736344,602434.87500000,19.76647568,0
136.45779798,602419.06250000,19.76799774,0
136.47823232,602466.93750000,19.76066208,0
136.49866676,602456.87500000,19.73866463,0
136.51910120,602403.50000000,19.74764824,0
136.53953564,602474.37500000,19.75399399,0
136.55997008,602459.06250000,19.76373482,0
136.58040452,602442.75000000,19.76836395,0
136.60083896,602464.68750000,19.74655724,0
136.62127340,602502.37500000,19.76394844,0
136.64170784,602468.87500000,19.76375961,0
136.66214228,602449.43750000,19.75619698,0
136.68257672,602467.00000000,19.75951004,0
136.70301116,602488.12500000,19.76626778,0
136.72344560,602490.43750000,19.76542282,0
136.74387994,602506.25000000,19.77176666,8192
136.76431448,602474.68750000,19.75016594,0
136.78474892,602481.56250000,19.76673508,0
136.80518326,602437.68750000,19.76349640,0
136.82561779,602485.68750000,19.75531769,0
136.84605223,602461.12500000,19.76076317,0
136.86648667,602470.87500000,19.76948929,0
136.88692101,602498.12500000,19.76807213,0
136.90735555,602463.56250000,19.75778389,0
136.92778999,602433.93750000,19.75792694,0
136.94822432,602462.43750000,19.75904274,0
136.96865886,602460.68750000,19.76051712,0
136.98909330,602466.93750000,19.75744629,0
137.00952764,602504.12500000,19.76265907,0
137.02996207,602504.93750000,19.75464249,0
137.05039661,602458.93750000,19.74980927,0
137.07083095,602520.68750000,19.76518059,0
137.09126538,602473.25000000,19.76305771,0
137.11169992,602467.25000000,19.76659393,0
137.13213426,602517.87500000,19.76288414,0
137.15256870,602477.43750000,19.76037598,0
137.17300313,602473.12500000,19.76326370,0
137.19343767,602428.12500000,19.75635147,0
137.21387200,602495.00000000,19.75064850,8192
137.23430644,602434.50000000,19.76747894,0
137.25474078,602433.62500000,19.76053810,0
137.27517531,602458.31250000,19.76467323,0
137.29560975,602447.06250000,19.76450729,0
137.31604408,602454.81250000,19.75409126,0
137.33647862,602411.50000000,19.75674629,8192
137.35691305,602457.37500000,19.75875092,0
137.39778182,602490.87500000,19.75810432,8192
137.41821636,602402.06250000,19.75708961,0
137.43865079,602467.56250000,19.76101875,0
137.45908513,602405.43750000,19.74641609,128
137.47951966,602498.25000000,19.76360512,0
137.49995410,602440.68750000,19.75860596,0
137.52038843,602426.75000000,19.76384735,0
137.54082287,602435.12500000,19.75468445,128
137.56125740,602454.81250000,19.76003647,0
137.58169173,602462.68750000,19.77187538,0
137.60212617,602484.87500000,19.75985336,0
137.62256070,602455.00000000,19.75898933,0
137.64299514,602488.56250000,19.77288437,0
137.66342947,602471.12500000,19.76902962,0
137.68386390,602495.81250000,19.76128387,0
137.70429844,602510.56250000,19.76778412,0
137.72473277,602495.06250000,19.75947380,0
137.74516720,602487.12500000,19.76007462,0
137.76560173,602508.81250000,19.76503754,0
137.78603607,602443.12500000,19.76684380,0
137.80647050,602505.18750000,19.74966240,0
137.82690483,602289.43750000,19.75473213,0
137.84733936,602272.62500000,19.75026321,0
137.86777380,602292.56250000,19.76581573,0
137.88820823,602318.93750000,19.76409531,8192
137.90864256,602285.87500000,19.75945473,0
137.92907709,602307.12500000,19.75438499,128
137.94951152,602291.56250000,19.74944115,0
137.96994585,602289.18750000,19.76146698,0
137.99038039,602486.43750000,19.73653412,0
138.01081482,602427.68750000,19.73121643,0
138.03124915,602449.56250000,19.73092461,0
138.05168358,602472.37500000,19.75477982,0
138.07211811,602468.93750000,19.73764038,0
138.09255254,602506.68750000,19.75541496,0
138.11298687,602555.06250000,19.73536682,0
138.13342140,602520.12500000,19.76724434,0
138.15385583,602494.87500000,19.74519157,0
138.17429016,602536.25000000,19.74567413,0
138.19472459,602495.31250000,19.75163651,0
138.21515912,602506.62500000,19.75398636,0
138.23559355,602515.56250000,19.75604630,0
138.25602788,602521.00000000,19.74572372,0
138.27646241,602504.31250000,19.76394272,0
138.29689684,602514.87500000,19.75590706,0
138.31733117,602480.93750000,19.75404167,0
138.33776560,602526.06250000,19.73882866,0
138.35820013,602543.68750000,19.74907684,0
138.37863456,602545.68750000,19.73763275,0
138.39906888,602514.25000000,19.75945663,0
138.41950341,602445.31250000,19.73714256,0
138.43993784,602503.50000000,19.75077438,0
138.46037217,602502.06250000,19.75724220,0
138.48080660,602513.50000000,19.75359154,8192
138.50124113,602498.87500000,19.75227165,0
138.52167545,602493.56250000,19.75816345,0
138.54210988,602453.31250000,19.75962448,0
138.56254431,602498.31250000,19.74486351,0
138.58297874,602460.25000000,19.74456596,0
