time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51301297,39508.44140625,7.14820433,0
131.53344756,39500.65234375,7.14885187,0
131.55388205,39507.13671875,7.14785480,0
131.57431644,39497.71875000,7.14889812,0
131.59475093,39515.39062500,7.15233803,0
131.61518552,39525.12890625,7.14995718,0
131.63561991,39526.51953125,7.15290689,0
131.65605440,39494.39843750,7.15029573,0
131.67648899,39514.19140625,7.15056419,128
131.69692348,39517.67187500,7.15305281,0
131.71735787,39511.48828125,7.15093851,0
131.73779236,39513.06640625,7.15317440,0
131.75822695,39507.86328125,7.15126753,0
131.77866134,39520.48828125,7.15264845,0
131.79909583,39528.05078125,7.15157795,0
131.81953042,39518.32812500,7.14996958,0
131.83996480,39518.67187500,7.15298510,0
131.86039929,39510.44140625,7.15217495,0
131.88083378,39519.03906250,7.15393162,0
131.90126827,39515.96875000,7.15235186,0
131.92170276,39516.35156250,7.15304184,0
131.94213725,39508.37109375,7.15405703,0
131.96257173,39514.57812500,7.15262604,0
131.98300622,39532.32812500,7.15462780,0
132.00344071,39519.83593750,7.15463114,0
132.02387510,39516.03906250,7.15238047,0
132.04430968,39518.30468750,7.15577984,0
132.06474417,39520.42187500,7.15207005,0
132.08517856,39525.44531250,7.15553045,0
132.10561304,39523.01171875,7.15540028,0
132.12604763,39510.64843750,7.15257597,0
132.14648202,39526.00781250,7.15660000,0
132.16691650,39533.22656250,7.15476561,0
132.18735109,39533.99609375,7.15491295,0
132.20778558,39526.89453125,7.15420723,0
132.22821996,39536.93750000,7.15617466,0
132.24865445,39540.20312500,7.15635920,0
132.26908903,39523.83984375,7.15386534,0
132.28952342,39531.53125000,7.15509033,0
132.30995790,39526.57421875,7.15359163,0
132.33039249,39535.59375000,7.15544033,0
132.35082687,39530.35156250,7.15543556,0
132.37126136,39528.18359375,7.15532207,0
132.39169584,39529.14843750,7.15641689,0
132.41213033,39541.57812500,7.15555954,0
132.43256481,39529.67578125,7.15634155,0
132.45299930,39537.89843750,7.15639877,0
132.47343388,39544.60546875,7.15645647,0
132.49386827,39546.98828125,7.15716410,0
132.51430275,39531.52343750,7.15544128,0
132.53473713,39540.58203125,7.15751648,0
132.55517172,39546.32812500,7.15695095,0
132.57560620,39533.50781250,7.15674877,0
132.59604058,39543.88671875,7.15726519,0
132.61647517,39536.03125000,7.15576601,0
132.63690965,39557.57812500,7.15768290,0
132.65734413,39545.02734375,7.15795374,0
132.67777851,39532.05468750,7.15706301,8192
132.69821310,39542.47265625,7.15716505,0
132.71864758,39541.82812500,7.15688086,0
132.73908196,39547.89062500,7.15652561,0
132.75951654,39550.51953125,7.15482187,0
132.77995103,39558.43750000,7.15792561,0
132.80038541,39551.74218750,7.15794468,0
132.82081989,39554.53125000,7.15761232,0
132.84125447,39562.89453125,7.15967464,0
132.86168885,39550.09765625,7.15683985,0
132.88212333,39566.19921875,7.15865993,0
132.90255791,39556.73437500,7.15736675,0
132.92299230,39563.08593750,7.15905476,0
132.94342678,39575.56250000,7.15899229,0
132.96386126,39573.71875000,7.16151905,0
132.98429584,39564.24218750,7.15907431,0
133.00473022,39571.68359375,7.15833235,0
133.02516470,39568.19140625,7.15929890,0
133.04559918,39563.29687500,7.15942907,0
133.06603366,39574.86328125,7.15867424,0
133.08646814,39561.69531250,7.15924311,0
133.10690262,39566.05468750,7.15912199,0
133.12733710,39567.42578125,7.15790653,128
133.14777158,39577.70312500,7.15945578,0
133.16820605,39577.35156250,7.16125965,0
133.18864053,39575.90625000,7.16019440,0
133.20907511,39575.96093750,7.15833712,0
133.22950949,39577.16796875,7.15954590,128
133.24994397,39591.98828125,7.15938044,0
133.27037845,39574.54687500,7.15717983,0
133.29081293,39573.05078125,7.15731430,0
133.31124740,39585.57812500,7.15974474,0
133.33168178,39593.58984375,7.16204071,0
133.35211636,39581.26953125,7.15981627,0
133.37255084,39588.19531250,7.15983438,0
133.39298531,39588.03515625,7.15953827,0
133.41341979,39573.62890625,7.15944195,0
133.43385427,39586.48437500,7.15955782,0
133.45428875,39589.08203125,7.16006899,0
133.47472312,39585.21093750,7.15852642,0
133.49515770,39609.22265625,7.15839195,0
133.51559218,39598.03515625,7.16109848,0
133.53602655,39592.51953125,7.16045666,0
133.55646113,39595.81640625,7.16042519,0
133.57689560,39602.91015625,7.16113091,0
133.59732998,39609.17968750,7.15872240,0
133.61776446,39600.32812500,7.16192913,0
133.63819903,39611.33593750,7.16123152,0
133.65863351,39612.29296875,7.16257906,0
133.67906788,39603.66796875,7.16245985,0
133.69950246,39607.58984375,7.15993547,0
133.71993693,39595.68750000,7.16248989,0
133.74037131,39609.71875000,7.16070843,0
133.76080578,39606.21093750,7.16249323,0
133.78124036,39599.98828125,7.15989113,0
133.80167473,39613.73437500,7.16270781,0
133.82210921,39611.20312500,7.16273451,0
133.84254368,39607.37890625,7.16179371,0
133.86297815,39611.06250000,7.16303492,0
133.88341263,39610.01171875,7.16135025,0
133.90384710,39607.29296875,7.16346931,0
133.92428157,39616.26562500,7.16391373,0
133.94471605,39627.94140625,7.16369534,0
133.96515052,39614.72265625,7.16158724,0
133.98558489,39616.86328125,7.16134834,0
134.00601947,39625.10546875,7.16465950,0
134.02645394,39606.41406250,7.16116571,0
134.04688831,39613.75781250,7.16230869,0
134.06732288,39621.57421875,7.16373968,0
134.08775736,39610.52343750,7.16235113,0
134.10819173,39631.74609375,7.16492128,0
134.12862620,39623.48828125,7.16226578,0
134.14906077,39628.35546875,7.16434908,0
134.16949524,39627.37890625,7.16281414,0
134.18992961,39617.32421875,7.16419888,0
134.21036419,39624.91406250,7.16448450,0
134.23079866,39624.50781250,7.16384792,0
134.25123303,39634.70312500,7.16364956,0
134.27166750,39624.98437500,7.16160631,0
134.29210207,39614.45703125,7.16334581,0
134.31253644,39615.92578125,7.16244698,0
134.33297091,39604.97656250,7.16229868,0
134.35340548,39614.82421875,7.16342402,0
134.37383985,39640.87890625,7.16476011,0
134.41470879,39630.61718750,7.16508007,0
134.43514326,39629.04296875,7.16485643,0
134.45557773,39663.25781250,7.16769266,0
134.47601220,39630.80859375,7.16425514,0
134.49644677,39622.45703125,7.16595268,0
134.51688114,39633.83984375,7.16558313,0
134.53731561,39617.11718750,7.16285181,0
134.55774997,39639.51171875,7.16449022,0
134.57818454,39649.13281250,7.16366816,0
134.59861901,39623.03125000,7.16342497,0
134.61905338,39635.50781250,7.16521358,0
134.63948785,39630.33203125,7.16537189,0
134.65992241,39653.49609375,7.16653252,128
134.68035688,39630.06250000,7.16456604,0
134.70079135,39639.82812500,7.16685390,0
134.72122582,39639.93750000,7.16698265,0
134.74166028,39633.36718750,7.16642809,0
134.76209465,39629.28906250,7.16622066,0
134.78252912,39635.46484375,7.16550446,0
134.80296369,39630.07421875,7.16462946,0
134.82339815,39627.51562500,7.16634989,0
134.84383252,39634.47265625,7.16511536,0
134.86426708,39659.50781250,7.16799688,0
134.88470155,39626.53515625,7.16543531,0
134.90513602,39636.12109375,7.16721678,0
134.92557038,39632.71484375,7.16683960,0
134.94600495,39634.40234375,7.16737795,128
134.96643941,39637.73437500,7.16615295,0
134.98687378,39631.14843750,7.16634369,0
135.00730834,39635.04687500,7.16714048,0
135.02774281,39640.06640625,7.16786098,128
135.04817717,39633.92968750,7.16758680,0
135.06861164,39627.55078125,7.16747713,0
135.08904620,39643.71093750,7.16777802,0
135.10948057,39620.25390625,7.16692066,0
135.12991503,39635.96875000,7.16622353,0
135.15034960,39624.98437500,7.16474867,0
135.17078406,39632.06250000,7.16616344,0
135.19121842,39619.33984375,7.16641188,0
135.21165289,39628.69140625,7.16741085,0
135.23208745,39657.06640625,7.16806650,128
135.25252181,39615.56250000,7.16642141,0
135.27295628,39623.92578125,7.16652632,0
135.29339064,39614.99218750,7.16577196,0
135.31382520,39622.75000000,7.16621590,8192
135.33425967,39648.80468750,7.16758299,0
135.35469403,39629.55468750,7.16737270,0
135.37512859,39627.59375000,7.16671419,0
135.39556305,39623.86328125,7.16744137,128
135.41599751,39621.64062500,7.16672039,0
135.43643188,39617.08203125,7.16612196,0
135.45686644,39618.26171875,7.16650724,0
135.47730090,39636.17578125,7.16682339,0
135.49773526,39628.67187500,7.16720057,0
135.51816982,39623.14453125,7.16604567,0
135.53860428,39613.78515625,7.16567087,0
135.55903864,39618.95703125,7.16613197,0
135.57947310,39629.74218750,7.16707325,128
135.59990766,39622.68750000,7.16687298,0
135.62034203,39632.54296875,7.16664791,128
135.64077649,39625.35156250,7.16584635,0
135.66121105,39608.28906250,7.16421080,0
135.68164551,39628.07421875,7.16643620,0
135.70207986,39614.54687500,7.16628599,0
135.72251432,39608.49609375,7.16593218,0
135.74294888,39610.75781250,7.16617155,0
135.76338324,39599.37109375,7.16561747,0
135.78381770,39610.18750000,7.16589689,8192
135.80425226,39615.22265625,7.16609287,0
135.82468662,39607.30468750,7.16586971,0
135.84512108,39621.30078125,7.16723061,0
135.86555554,39600.62109375,7.16577625,0
135.88598999,39596.24218750,7.16549730,0
135.90642445,39586.29687500,7.16480732,0
135.92685891,39606.56250000,7.16568470,0
135.94729327,39606.39453125,7.16612101,0
135.96772783,39616.74609375,7.16646957,8192
135.98816228,39611.95312500,7.16598654,0
136.00859664,39614.73437500,7.16666126,0
136.02903120,39601.00000000,7.16571617,0
136.04946566,39600.77343750,7.16612101,0
136.06990001,39604.11718750,7.16579390,0
136.09033447,39603.57421875,7.16602468,0
136.11076902,39604.42187500,7.16614962,0
136.13120348,39606.72656250,7.16600990,0
136.15163784,39598.12500000,7.16584396,0
136.17207239,39591.87109375,7.16536093,0
136.19250685,39589.08203125,7.16344261,0
136.21294120,39573.01953125,7.16365671,0
136.23337566,39437.01953125,7.15729713,0
136.25381022,39376.25000000,7.15369940,0
136.27424457,39373.45312500,7.15385914,0
136.29467903,39361.25000000,7.15315247,0
136.31511358,39361.20312500,7.15306234,0
136.33554794,39370.19921875,7.15374660,0
136.35598239,39362.94140625,7.15327168,0
136.37641684,39418.40234375,7.15539074,0
136.39685130,39549.52734375,7.16315031,0
136.41728575,39587.17187500,7.16510010,0
136.43772021,39595.74609375,7.16522741,0
136.45815476,39600.67578125,7.16602802,0
136.47858911,39593.97656250,7.16575623,0
136.49902357,39596.95703125,7.16569757,0
136.51945802,39591.60156250,7.16551208,0
136.53989247,39591.62109375,7.16542578,0
136.56032693,39601.04687500,7.16595316,0
136.58076138,39597.33593750,7.16540909,0
136.60119583,39585.76171875,7.16519070,0
136.62163028,39575.87109375,7.16471434,0
136.64206473,39590.57812500,7.16549206,0
136.66249919,39579.34375000,7.16474247,0
136.68293364,39570.65625000,7.16441059,0
136.70336809,39596.44921875,7.16536570,0
136.72380254,39582.79296875,7.16490889,0
136.74423689,39595.83203125,7.16569376,0
136.76467144,39587.75781250,7.16479778,0
136.78510590,39587.46875000,7.16483831,0
136.80554025,39584.56250000,7.16511822,0
136.82597480,39588.44921875,7.16523790,0
136.84640925,39594.37890625,7.16530323,0
136.86684370,39587.10546875,7.16525936,0
136.88727805,39590.94531250,7.16518688,0
136.90771260,39575.97656250,7.16452503,0
136.92814705,39578.54687500,7.16531515,128
136.94858140,39572.31250000,7.16416883,0
