time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51287630,7163742.00000000,68.96286774,0
131.53331091,7164240.50000000,68.97026062,128
131.55374542,7163785.50000000,68.99065399,128
131.57417983,7163767.00000000,68.97751617,128
131.59461434,7163832.00000000,69.01757812,0
131.61504895,7163537.50000000,69.00172424,128
131.63548336,7163594.50000000,69.01239014,0
131.65591787,7164046.50000000,69.00178528,0
131.67635248,7163940.00000000,69.00838470,128
131.69678699,7164593.00000000,69.00283813,128
131.71722139,7163919.50000000,68.98429108,0
131.73765590,7163286.00000000,69.01938629,0
131.75809051,7163996.00000000,68.99554443,0
131.77852492,7164090.00000000,69.04586792,0
131.79895943,7163424.50000000,69.02615356,128
131.81939404,7164027.50000000,68.98731232,128
131.83982844,7164269.50000000,68.95418549,128
131.86026295,7164170.50000000,68.98460388,0
131.88069746,7164502.00000000,69.01697540,0
131.90113197,7164178.00000000,68.95808411,0
131.92156647,7164319.00000000,69.04605103,128
131.94200098,7163767.00000000,68.97897339,128
131.96243549,7164328.00000000,69.00341797,0
131.98287000,7163942.50000000,68.99685669,128
132.00330450,7164677.50000000,69.02084351,128
132.02373891,7164921.00000000,69.01002502,8320
132.04417352,7164233.50000000,68.97827911,0
132.06460802,7164216.50000000,69.03937531,8192
132.08504243,7164393.50000000,68.94739532,128
132.10547693,7164403.50000000,69.00962067,128
132.12591154,7164182.00000000,69.00086212,0
132.14634595,7163645.50000000,68.98854065,8192
132.16678045,7163714.50000000,68.98543549,128
132.18721506,7164379.50000000,69.02355194,128
132.20764956,7163737.50000000,68.98066711,8192
132.22808397,7164068.50000000,69.00019073,0
132.24851847,7163996.50000000,69.01036072,8192
132.26895308,7163940.00000000,69.01321411,0
132.28938748,7163912.00000000,68.97937775,0
132.30982199,7164509.50000000,68.97222137,0
132.33025659,7164602.00000000,69.04727936,0
132.35069100,7164764.50000000,69.05474091,8192
132.37112550,7164359.50000000,68.95397949,0
132.39156001,7164445.00000000,68.99387360,0
132.41199451,7164408.50000000,69.01263428,0
132.43242902,7164471.00000000,68.98063660,128
132.45286352,7164374.00000000,69.00247955,8192
132.47329812,7164574.50000000,68.99358368,128
132.49373253,7164383.50000000,69.01578522,0
132.51416703,7164438.00000000,68.96026611,0
132.53460143,7164296.50000000,69.00292969,128
132.55503604,7164384.00000000,68.98087311,128
132.57547054,7164546.50000000,69.00880432,0
132.59590494,7164336.00000000,69.03411865,0
132.61633955,7164102.00000000,69.02722931,0
132.63677405,7163536.00000000,69.04171753,0
132.65720855,7163791.00000000,68.96860504,8192
132.67764296,7163574.00000000,68.97379303,128
132.69807756,7163456.00000000,69.02033234,0
132.71851206,7163844.50000000,69.03475189,0
132.73894646,7164062.00000000,69.06326294,0
132.75938106,7164055.00000000,69.03691864,128
132.77981557,7164401.50000000,69.05013275,128
132.80024997,7164965.00000000,69.02778625,8320
132.82068447,7163919.00000000,69.00841522,0
132.84111907,7163911.50000000,69.04584503,128
132.86155347,7163824.50000000,68.97636414,0
132.88198797,7164309.50000000,69.02291107,0
132.90242257,7164527.50000000,69.05744171,128
132.92285697,7164299.50000000,69.08651733,128
132.94329148,7164471.00000000,69.05215454,128
132.96372598,7164447.00000000,69.06395721,0
132.98416058,7164362.00000000,69.05899048,0
133.00459498,7164243.50000000,69.05173492,0
133.02502948,7164435.50000000,69.07022858,8320
133.04546398,7164490.50000000,69.04015350,128
133.06589848,7164798.50000000,69.08000183,0
133.08633298,7164589.50000000,69.08825684,0
133.10676748,7164679.00000000,69.06991577,0
133.12720198,7164439.50000000,69.10032654,8320
133.14763648,7164498.00000000,69.05630493,128
133.16807098,7164037.50000000,69.05964661,0
133.18850547,7164680.00000000,69.09828186,0
133.20894007,7164516.50000000,69.08532715,0
133.22937447,7164365.00000000,69.07620239,8192
133.24980897,7164549.00000000,69.07519531,128
133.27024347,7164234.50000000,69.08294678,0
133.29067797,7164469.50000000,69.06590271,0
133.31111247,7164005.50000000,69.09413147,128
133.33154686,7163664.50000000,69.06175232,8192
133.35198146,7163732.00000000,69.06081390,0
133.37241596,7164643.50000000,69.07788086,0
133.39285046,7164934.00000000,69.05642700,0
133.41328496,7164768.50000000,69.10283661,0
133.43371945,7164464.00000000,69.08065796,128
133.45415395,7164442.50000000,69.09631348,0
133.47458835,7164200.50000000,69.08468628,0
133.49502295,7164436.50000000,69.11850739,0
133.51545744,7164642.50000000,69.09941101,8192
133.53589184,7164346.00000000,69.09204102,0
133.55632644,7164527.50000000,69.11709595,8192
133.57676093,7164573.00000000,69.07200623,0
133.59719533,7164939.00000000,69.09890747,0
133.61762983,7164667.00000000,69.11802673,0
133.63806442,7164646.00000000,69.10842896,0
133.65849892,7164835.00000000,69.11944580,0
133.67893331,7165154.00000000,69.10192871,0
133.69936791,7164215.00000000,69.07300568,128
133.71980240,7164446.50000000,69.11328125,0
133.74023680,7164715.50000000,69.11384583,0
133.76067130,7164829.00000000,69.10004425,0
133.78110589,7164800.00000000,69.10765839,0
133.80154029,7165135.00000000,69.09868622,0
133.82197478,7164941.50000000,69.10281372,0
133.84240928,7164725.00000000,69.10007477,0
133.86284377,7165232.50000000,69.11647797,0
133.88327826,7165338.00000000,69.11772919,128
133.90371276,7164856.00000000,69.12766266,0
133.92414725,7165187.50000000,69.11972046,0
133.94458175,7164921.00000000,69.11669922,0
133.96501624,7165177.00000000,69.12503052,8192
133.98545063,7165302.50000000,69.12112427,0
134.00588523,7165563.50000000,69.12770081,0
134.02631972,7165622.00000000,69.13431549,0
134.04675412,7164961.50000000,69.10678864,8192
134.06718871,7164980.00000000,69.13179779,0
134.08762320,7164875.00000000,69.11846924,0
134.10805759,7164695.00000000,69.14030457,0
134.12849209,7165296.50000000,69.12580109,0
134.14892668,7164831.50000000,69.13997650,128
134.16936117,7164451.00000000,69.09353638,8192
134.18979557,7165125.00000000,69.12949371,8192
134.21023016,7165357.00000000,69.15196228,128
134.23066465,7165506.50000000,69.14306641,0
134.25109904,7165401.00000000,69.13767242,0
134.27153353,7165047.50000000,69.10528564,0
134.29196813,7165568.50000000,69.14124298,8192
134.31240252,7166074.50000000,69.14222717,8192
134.33283701,7165636.50000000,69.14096832,128
134.35327160,7165731.50000000,69.11636353,0
134.37370599,7165806.50000000,69.13477325,0
134.41457497,7166028.50000000,69.15778351,0
134.43500946,7165922.00000000,69.12956238,0
134.45544395,7165514.50000000,69.13880157,0
134.47587844,7165571.00000000,69.15027618,8320
134.49631303,7166023.50000000,69.16826630,0
134.51674742,7165959.50000000,69.15037537,0
134.53718191,7165543.00000000,69.11757660,128
134.55761630,7165609.50000000,69.11769867,8320
134.57805089,7165382.50000000,69.12174988,8192
134.59848538,7165960.50000000,69.12854767,128
134.61891977,7165748.00000000,69.17420959,0
134.63935426,7165231.00000000,69.15832520,0
134.65978885,7166056.00000000,69.15761566,0
134.68022334,7164965.00000000,69.14324188,128
134.70065783,7165384.00000000,69.16246033,0
134.72109232,7165648.50000000,69.14791107,128
134.74152681,7165831.00000000,69.17073822,128
134.76196120,7166095.00000000,69.17298126,128
134.78239568,7165649.00000000,69.16114044,0
134.80283027,7165609.50000000,69.14849091,8192
134.82326476,7165923.00000000,69.15590668,128
134.84369915,7166209.00000000,69.14607239,0
134.86413374,7166211.50000000,69.15505981,0
134.88456822,7165748.50000000,69.14312744,0
134.90500271,7166092.00000000,69.17266083,0
134.92543710,7165723.50000000,69.11745453,0
134.94587168,7165813.50000000,69.16290283,0
134.96630617,7166095.00000000,69.15181732,0
134.98674056,7165612.00000000,69.17705536,0
135.00717515,7166527.50000000,69.17127228,8192
135.02760963,7166230.50000000,69.16108704,0
135.04804402,7166424.00000000,69.17962646,0
135.06847850,7166068.50000000,69.18392181,0
