time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51215190,18103.03320312,4.73787880,0
131.53258644,18092.66406250,4.74343443,0
131.55302087,18099.39453125,4.74481392,0
131.57345521,18094.32617188,4.74422836,0
131.59388965,18090.81054688,4.74810314,0
131.61432419,18093.66406250,4.74468851,0
131.63475852,18097.84179688,4.74684763,0
131.65519296,18092.25585938,4.74546480,0
131.67562750,18102.67187500,4.74682903,8192
131.69606194,18095.17382812,4.74677563,0
131.71649627,18102.27539062,4.74643612,0
131.73693071,18098.34375000,4.74336147,0
131.75736525,18094.14257812,4.74546862,0
131.77779958,18091.93359375,4.74669552,0
131.79823402,18096.56640625,4.74087477,0
131.81866856,18095.95703125,4.74171209,8192
131.83910289,18091.83984375,4.74443483,0
131.85953733,18091.14062500,4.74650049,0
131.87997177,18096.97460938,4.74727106,0
131.90040621,18099.14648438,4.74668646,0
131.92084064,18095.94335938,4.74826956,0
131.94127508,18090.25585938,4.74518394,0
131.96170952,18086.85351562,4.74591827,0
131.98214395,18096.93164062,4.74726725,0
132.00257839,18103.77539062,4.74565220,0
132.02301273,18101.12890625,4.74491405,0
132.04344726,18094.30078125,4.74724531,0
132.06388170,18087.55859375,4.74674129,0
132.08431603,18093.32617188,4.74723339,0
132.10475047,18097.96484375,4.74625397,8192
132.12518501,18094.20312500,4.74407053,0
132.14561934,18104.83007812,4.74583387,0
132.16605378,18096.97265625,4.74671221,0
132.18648832,18094.83789062,4.74515724,0
132.20692275,18095.18359375,4.74311399,0
132.22735709,18090.22460938,4.74617720,0
132.24779152,18097.01367188,4.74682999,0
132.26822606,18091.84179688,4.74709654,0
132.28866040,18092.29492188,4.74614382,0
132.30909483,18088.40429688,4.74544621,0
132.32952937,18093.66601562,4.74690580,0
132.34996370,18091.49218750,4.74545908,0
132.37039814,18091.68945312,4.74754047,0
132.39083257,18077.92382812,4.74431467,0
132.41126701,18100.44335938,4.74922800,0
132.43170144,18097.51757812,4.74732590,0
132.45213588,18095.71679688,4.74590588,0
132.47257042,18092.72851562,4.74691391,0
132.49300475,18100.58203125,4.74592543,0
132.51343919,18093.91992188,4.74731350,0
132.53387352,18102.78515625,4.74650288,0
132.55430806,18080.92578125,4.74823380,0
132.57474249,18098.64843750,4.74545336,0
132.59517683,18094.61718750,4.74184704,0
132.61561136,18096.13085938,4.74655819,0
132.63604580,18086.33789062,4.74352264,0
132.65648023,18089.18359375,4.74904966,8192
132.67691457,18085.64648438,4.74738216,0
132.69734910,18091.23242188,4.74787521,0
132.71778354,18094.18750000,4.74958706,0
132.73821787,18091.36523438,4.74765348,0
132.75865241,18090.95312500,4.74384975,0
132.77908684,18094.59570312,4.74520588,0
132.79952118,18094.20312500,4.74285460,0
132.81995561,18082.49804688,4.74353027,0
132.84039014,18077.35937500,4.74300575,0
132.86082448,18093.22265625,4.74480391,0
132.88125891,18083.08593750,4.74477577,0
132.90169345,18083.48632812,4.74337196,0
132.92212778,18084.55664062,4.74228859,0
132.94256222,18093.17773438,4.74621391,0
132.96299665,18090.93164062,4.74646807,0
132.98343118,18092.66601562,4.74335814,0
133.00386552,18097.26757812,4.74741220,0
133.02429995,18091.11718750,4.74942636,0
133.04473439,18094.30859375,4.74565887,0
133.06516882,18092.46093750,4.74745846,0
133.08560325,18096.41601562,4.75122643,0
133.10603769,18092.92578125,4.74908876,0
133.12647212,18099.76171875,4.74885845,0
133.14690656,18095.57421875,4.74881220,0
133.16734099,18094.57617188,4.74810553,0
133.18777542,18087.67578125,4.74933434,8192
133.20820996,18105.14257812,4.74909401,0
133.22864429,18089.37890625,4.74931955,0
133.24907872,18094.41406250,4.74969339,0
133.26951316,18100.39648438,4.75075388,0
133.28994759,18093.67382812,4.75102806,0
133.31038202,18093.13671875,4.75273991,0
133.33081636,18096.19921875,4.75310993,0
133.35125089,18095.77734375,4.74922228,0
133.37168532,18100.93164062,4.74787998,0
133.39211976,18098.44335938,4.75176144,0
133.41255419,18110.90820312,4.75164557,0
133.43298862,18096.46093750,4.75141764,0
133.45342305,18097.43554688,4.74916697,0
133.47385739,18090.19531250,4.74763584,0
133.49429192,18102.00000000,4.74908638,0
133.51472635,18090.14453125,4.75131130,0
133.53516069,18088.13085938,4.75038147,0
133.55559522,18103.66015625,4.75252295,0
133.57602965,18094.08398438,4.74850178,0
133.59646398,18092.56445312,4.74894047,0
133.61689842,18095.52929688,4.75140476,128
133.63733295,18099.73828125,4.75275326,0
133.65776738,18090.65234375,4.74940968,0
133.67820171,18091.70507812,4.75057411,0
133.69863624,18097.36328125,4.74894619,0
133.71907068,18094.17578125,4.75378132,0
133.73950501,18098.13085938,4.75278950,0
133.75993944,18097.93750000,4.75211239,0
133.78037397,18097.75000000,4.74801970,0
133.80080831,18096.26171875,4.75143528,0
133.82124274,18096.16992188,4.75272083,0
133.84167717,18094.34570312,4.75124550,0
133.86211160,18094.34960938,4.75377178,0
133.88254603,18083.75390625,4.75279379,0
133.90298046,18094.46679688,4.75297976,8192
133.92341490,18093.56054688,4.75333071,8192
133.94384933,18092.63085938,4.75188494,0
133.96428376,18083.86914062,4.75138760,0
133.98471809,18087.36132812,4.75303173,0
134.00515262,18091.07421875,4.74944448,0
134.02558705,18091.32812500,4.75218344,0
134.04602138,18092.35156250,4.75257444,0
134.06645592,18083.36523438,4.75371313,0
134.08689035,18091.26562500,4.75416803,0
134.10732468,18092.84375000,4.75316048,0
134.12775911,18078.49023438,4.75191498,0
134.14819364,18096.30859375,4.75413370,0
134.16862807,18102.33203125,4.75405264,0
134.18906240,18100.09960938,4.75257301,0
134.20949693,18096.00781250,4.75363541,0
134.22993136,18093.74804688,4.75203609,0
134.25036569,18096.55078125,4.75285673,0
134.27080012,18089.60742188,4.75007534,0
