time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51183909,20236.92968750,5.24516869,0
131.53227369,20228.85546875,5.24721479,0
131.55270820,20235.03125000,5.24656296,0
131.57314261,20237.31835938,5.24571705,0
131.59357712,20235.37109375,5.25003052,0
131.61401172,20234.19335938,5.24578333,0
131.63444613,20229.38085938,5.24610567,0
131.65488064,20236.35156250,5.24652815,8192
131.67531525,20243.74218750,5.24748707,0
131.69574975,20250.87500000,5.24730635,0
131.71618416,20253.49023438,5.24900246,0
131.73661867,20250.13671875,5.25121069,0
131.75705327,20242.38085938,5.24926376,0
131.77748768,20240.91015625,5.24616051,0
131.79792219,20238.69726562,5.24902391,0
131.81835680,20240.60156250,5.25028515,0
131.83879120,20236.50585938,5.24829149,0
131.85922571,20240.19921875,5.24708748,0
131.87966022,20244.25585938,5.24840212,0
131.90009472,20239.47070312,5.25090837,0
131.92052923,20251.17578125,5.24889421,0
131.94096374,20240.94726562,5.24673367,0
131.96139824,20238.31835938,5.24489832,0
131.98183275,20246.39648438,5.24827003,0
132.00226726,20233.74609375,5.24853754,8192
132.02270167,20244.73632812,5.24776173,0
132.04313627,20250.16796875,5.24926376,8192
132.06357078,20243.49218750,5.24965668,0
132.08400519,20244.63476562,5.25282955,0
132.10443969,20237.42773438,5.25164318,0
132.12487430,20241.79882812,5.24943161,0
132.14530871,20228.14257812,5.24962902,0
132.16574321,20235.89648438,5.24920988,0
132.18617782,20231.46289062,5.24778938,0
132.20661233,20232.78320312,5.24893618,0
132.22704674,20234.02343750,5.24853039,0
132.24748124,20241.97656250,5.25101042,0
132.26791585,20235.87109375,5.25051451,0
132.28835026,20231.07031250,5.24937868,8192
132.30878476,20249.82812500,5.25316143,0
132.32921937,20243.64843750,5.25062990,0
132.34965378,20235.76562500,5.24692726,0
132.37008828,20236.49218750,5.25236607,0
132.39052279,20240.16601562,5.25221252,0
132.41095730,20237.47070312,5.25045872,0
132.43139180,20237.47070312,5.25233650,0
132.45182631,20226.95703125,5.25250769,0
132.47226092,20239.42187500,5.25223970,0
132.49269532,20241.67773438,5.25077534,0
132.51312983,20237.53515625,5.24904871,0
132.53356424,20235.24414062,5.24971962,0
132.55399884,20229.81835938,5.25084639,0
132.57443335,20250.02343750,5.25089931,0
132.59486776,20241.99023438,5.25042820,0
132.61530236,20243.81250000,5.25161171,0
132.63573687,20240.94531250,5.25381565,0
132.65617137,20232.55273438,5.25218630,0
132.67660578,20244.76757812,5.25212002,0
132.69704039,20240.97460938,5.25227833,0
132.71747489,20246.63867188,5.24978733,0
132.73790930,20243.65429688,5.25157452,0
132.75834391,20245.31250000,5.25000048,0
132.77877841,20229.84960938,5.25073051,0
132.79921282,20244.73632812,5.24707794,0
132.81964733,20217.99414062,5.24899530,0
132.84008193,20230.49609375,5.25035048,0
132.86051634,20232.40429688,5.24565029,0
132.88095084,20228.44335938,5.24786997,0
132.90138545,20235.72460938,5.24864435,0
132.92181986,20234.50781250,5.24923325,0
132.94225436,20234.94921875,5.24844885,0
132.96268887,20232.47265625,5.24906683,0
132.98312348,20235.17773438,5.24932384,0
133.00355788,20237.85937500,5.24951744,0
133.02399239,20236.90039062,5.25203228,0
133.04442689,20238.44531250,5.24872780,0
133.06486140,20238.56054688,5.25205898,0
133.08529591,20235.08398438,5.25329304,0
133.10573041,20239.80078125,5.25070477,0
133.12616492,20240.93359375,5.24977016,0
133.14659942,20235.85937500,5.25173903,0
133.16703393,20238.45507812,5.25255299,0
133.18746844,20245.89648438,5.25392199,0
133.20790304,20234.96875000,5.25195551,0
133.22833745,20237.87109375,5.25285864,0
