time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51256420,2943054.25000000,43.75189972,0
131.53299877,2943335.25000000,43.77843475,0
131.55343324,2943256.50000000,43.77149963,0
131.57386761,2943195.75000000,43.75495911,8320
131.59430208,2943487.25000000,43.78121567,0
131.61473665,2943450.25000000,43.77722931,0
131.63517102,2943400.75000000,43.77581024,0
131.65560549,2943321.50000000,43.77228928,0
131.67604006,2943504.25000000,43.78124237,8192
131.69647453,2943573.25000000,43.78611374,0
131.71690890,2943333.50000000,43.75998688,0
131.73734337,2943494.75000000,43.78038406,0
131.75777794,2943516.50000000,43.78865051,0
131.77821231,2943398.00000000,43.77317810,8192
131.79864678,2943425.00000000,43.76416397,8192
131.81908135,2943419.75000000,43.77478790,0
131.83951571,2943309.50000000,43.79339600,128
131.85995018,2943380.75000000,43.76224899,128
131.88038465,2943294.50000000,43.75594711,0
131.90081912,2943194.50000000,43.76591873,0
131.92125359,2943314.00000000,43.77173233,0
131.94168806,2943326.25000000,43.78460693,0
131.96212253,2943305.50000000,43.78221893,128
131.98255699,2943446.00000000,43.79280853,0
132.00299146,2943336.50000000,43.77259445,128
132.02342583,2943205.75000000,43.78449249,0
132.04386040,2943348.00000000,43.76691437,0
132.06429487,2943323.00000000,43.77951431,8192
132.08472923,2943460.00000000,43.76038742,0
132.10516370,2943437.75000000,43.77195740,128
132.12559827,2943164.25000000,43.76289749,0
132.14603264,2943576.00000000,43.79349136,128
132.16646710,2943483.75000000,43.77682114,0
132.18690167,2943438.00000000,43.78154755,0
132.20733614,2943286.50000000,43.75898743,0
132.22777050,2943531.00000000,43.77180481,0
132.24820497,2943533.25000000,43.75932312,128
132.26863954,2943356.50000000,43.78087234,0
132.28907391,2943590.75000000,43.76876831,8320
132.30950837,2943668.25000000,43.77097321,0
132.32994294,2943623.25000000,43.78989029,0
132.35037730,2943449.25000000,43.77307129,0
132.37081177,2943577.50000000,43.77976227,0
132.39124624,2943693.50000000,43.79202652,0
132.41168070,2943580.75000000,43.76061249,0
132.43211517,2943533.25000000,43.77378845,0
132.45254964,2943766.00000000,43.77807999,0
132.47298420,2943651.25000000,43.78738022,128
132.49341857,2943670.75000000,43.78758240,0
132.51385303,2943632.00000000,43.77740860,0
132.53428740,2943657.50000000,43.79631805,0
132.55472196,2943407.25000000,43.78203583,0
132.57515643,2943403.25000000,43.80710220,128
132.59559080,2943523.00000000,43.78693390,0
132.61602536,2943633.00000000,43.80030823,0
132.63645983,2943569.50000000,43.79907227,0
132.65689429,2943326.75000000,43.80610657,0
132.67732866,2943691.00000000,43.79858398,0
132.69776322,2943576.25000000,43.80475235,0
132.71819769,2943365.00000000,43.79118347,0
132.73863205,2943578.25000000,43.78821945,128
132.75906661,2943449.75000000,43.80674362,0
132.77950108,2943563.50000000,43.78473663,0
132.79993544,2943317.00000000,43.73396683,128
132.82036991,2943508.00000000,43.77070236,0
132.84080447,2943414.75000000,43.80085754,128
132.86123884,2943520.00000000,43.76753998,8192
132.88167330,2943456.25000000,43.79017258,0
132.90210786,2943322.75000000,43.76678085,128
132.92254223,2943697.50000000,43.81508636,0
132.94297669,2943528.00000000,43.78120804,128
132.96341115,2943520.75000000,43.80460739,0
132.98384572,2943495.25000000,43.81416321,0
133.00428008,2943626.50000000,43.80283356,0
133.02471454,2943506.00000000,43.81759644,8192
133.04514901,2943448.00000000,43.80365372,128
133.06558347,2943511.00000000,43.83176041,0
133.08601793,2943507.00000000,43.82847977,0
133.10645240,2943292.50000000,43.83499146,128
133.12688686,2943679.25000000,43.82017136,0
133.14732132,2943442.75000000,43.83519745,0
133.16775578,2943420.00000000,43.82796860,0
133.18819025,2943538.50000000,43.84146118,0
