time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51235189,64591.99218750,7.82907391,0
131.53278656,64594.32421875,7.83271742,0
131.55322114,64600.83593750,7.83277798,0
131.57365562,64601.70703125,7.83510256,0
131.59409019,64596.58203125,7.83406448,0
131.61452487,64600.14062500,7.83548403,0
131.63495935,64594.97265625,7.83736467,0
131.65539392,64580.36328125,7.83465624,0
131.67582860,64610.39843750,7.84092283,0
131.69626317,64597.73437500,7.83975363,0
131.71669765,64589.11718750,7.83832121,0
131.73713222,64606.94921875,7.83718634,0
131.75756690,64601.38671875,7.84076548,0
131.77800138,64612.74609375,7.83952713,0
131.79843595,64605.86718750,7.83841658,0
131.81887063,64594.36718750,7.83584452,0
131.83930510,64592.41406250,7.83540773,0
131.85973968,64595.10937500,7.83159065,0
131.88017425,64583.70703125,7.84008932,0
131.90060883,64587.89062500,7.83461666,0
131.92104340,64588.64843750,7.83893251,0
131.94147798,64598.46875000,7.83767366,0
131.96191255,64610.00390625,7.83527613,8192
131.98234713,64454.93750000,7.83253622,0
132.00278170,64217.48437500,7.82106781,0
132.02321618,64422.19921875,7.83249331,0
132.04365085,64588.66406250,7.83360720,0
132.06408543,64590.88671875,7.83448792,0
132.08451990,64590.17578125,7.84065771,0
132.10495448,64600.45312500,7.84052229,0
132.12538915,64592.46484375,7.83643818,0
132.14582362,64610.43750000,7.83586073,0
132.16625820,64615.53125000,7.84005451,0
132.18669287,64603.89843750,7.83788490,0
132.20712745,64604.50390625,7.83756399,0
132.22756192,64602.51562500,7.83968592,0
132.24799649,64597.11328125,7.83644772,0
132.26843117,64604.98046875,7.83715010,0
132.28886564,64598.82812500,7.83700895,0
132.30930022,64601.60156250,7.84041119,0
132.32973489,64599.07421875,7.84130096,8192
132.35016936,64617.57421875,7.84269047,0
132.37060394,64606.21484375,7.84233952,0
132.39103851,64611.89453125,7.83835793,0
132.41147308,64600.36718750,7.84199858,0
132.43190766,64591.61718750,7.83382082,0
132.45234223,64613.48828125,7.84042358,0
132.47277690,64618.02343750,7.84107351,0
132.49321138,64611.82031250,7.84254408,0
132.51364595,64604.36328125,7.83961248,0
132.53408042,64602.83203125,7.84321547,0
132.55451509,64605.12109375,7.83922148,0
132.57494967,64612.83593750,7.84161806,0
132.59538414,64614.69140625,7.84139633,0
132.61581881,64609.40625000,7.83837128,0
132.63625339,64636.97265625,7.84324551,0
132.65668796,64615.12890625,7.84264612,0
132.67712243,64614.30078125,7.84561920,0
132.69755710,64609.38671875,7.84210110,0
132.71799167,64603.44921875,7.84096193,0
132.73842615,64603.67578125,7.84470558,0
