time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51261178,300143.03125000,14.48501110,0
131.53304634,300112.84375000,14.49280453,0
131.55348081,300115.53125000,14.49078465,0
131.57391517,300129.09375000,14.48539066,0
131.59434963,300165.28125000,14.49439812,0
131.61478420,300102.50000000,14.49164581,0
131.63521856,300122.00000000,14.49216557,0
131.65565302,300118.03125000,14.49109936,0
131.67608758,300139.87500000,14.49389362,0
131.69652205,300160.65625000,14.49618721,0
131.71695641,300125.21875000,14.48679924,0
131.73739087,300112.62500000,14.49306679,0
131.75782543,300115.87500000,14.49608898,0
131.77825980,300130.53125000,14.49151897,0
131.79869426,300115.71875000,14.48831558,0
131.81912882,300114.84375000,14.49178791,0
131.83956318,300064.81250000,14.49581528,128
131.85999764,300131.46875000,14.48766422,0
131.88043211,300121.84375000,14.48380470,0
131.90086657,300128.53125000,14.48733521,0
131.92130103,300125.03125000,14.49090195,0
131.94173549,300061.31250000,14.49294758,128
131.96216995,300098.71875000,14.49407291,0
131.98260441,300105.93750000,14.49745464,0
132.00303887,300136.15625000,14.49141979,0
132.02347323,300150.34375000,14.49618912,0
132.04390780,300144.12500000,14.48776913,0
132.06434226,300149.96875000,14.49200153,0
132.08477662,300142.03125000,14.48540878,0
132.10521108,300122.65625000,14.48875523,0
132.12564564,300095.21875000,14.48566437,0
132.14608000,300095.59375000,14.49495506,0
132.16651446,300095.46875000,14.48962879,0
132.18694902,300102.31250000,14.49391556,0
132.20738348,300130.56250000,14.48685837,0
132.22781784,300112.59375000,14.48828220,8192
132.24825230,300096.03125000,14.48363304,0
132.26868686,300077.93750000,14.49091434,0
132.28912122,300072.06250000,14.48628330,0
132.30955568,300112.84375000,14.48750210,0
132.32999024,300145.28125000,14.49655151,0
132.35042460,300075.56250000,14.48789215,0
132.37085906,300131.93750000,14.49131489,0
132.39129352,300125.43750000,14.49507332,0
132.41172797,300098.37500000,14.48409653,0
132.43216243,300115.56250000,14.48929119,0
132.45259689,300100.96875000,14.48965740,0
132.47303145,300081.50000000,14.49256420,0
132.49346581,300115.78125000,14.49291706,0
132.51390027,300104.81250000,14.48983574,0
132.53433463,300115.40625000,14.49642849,0
132.55476918,300141.81250000,14.49252892,0
132.57520364,300090.96875000,14.49979115,0
132.59563800,300103.53125000,14.49365139,0
132.61607256,300108.21875000,14.49750710,0
132.63650702,300127.40625000,14.49753952,0
132.65694148,300114.59375000,14.50004768,0
132.67737583,300121.12500000,14.49711514,0
132.69781039,300129.37500000,14.49977303,0
132.71824485,300097.81250000,14.49508858,0
132.73867921,300104.34375000,14.49610710,0
132.75911376,300116.62500000,14.50299549,0
132.77954822,300120.00000000,14.49533463,0
132.79998258,300147.46875000,14.47875977,0
132.82041703,300156.96875000,14.49112511,0
132.84085159,300129.65625000,14.50159264,0
132.86128595,300107.31250000,14.49026680,0
132.88172040,300105.65625000,14.49799633,0
132.90215496,300111.59375000,14.48966026,0
132.92258932,300096.50000000,14.50415134,0
132.94302377,300147.75000000,14.49397469,0
132.96345823,300127.78125000,14.50152874,0
132.98389279,300086.43750000,14.50396442,0
133.00432714,300132.09375000,14.50088024,0
133.02476160,300113.56250000,14.50612259,0
133.04519605,300129.34375000,14.50140858,0
133.06563051,300108.00000000,14.51044559,0
133.08606497,300139.96875000,14.51023769,0
133.10649942,300112.62500000,14.51171780,0
133.12693388,300092.96875000,14.50588036,8192
133.14736833,300107.93750000,14.51151848,0
133.16780279,300064.62500000,14.50802040,128
133.18823724,300113.81250000,14.51310921,0
133.20867180,300115.84375000,14.51119804,0
133.22910615,300137.78125000,14.51501274,0
133.24954061,300078.50000000,14.51166916,0
133.26997506,300074.15625000,14.51164150,0
133.29040952,300141.25000000,14.50947666,0
133.31084397,300100.50000000,14.51604271,0
133.33127833,300110.37500000,14.51167011,0
133.35171288,300143.31250000,14.51637554,128
133.37214733,300121.40625000,14.50369167,0
133.39258179,300103.06250000,14.51478195,0
133.41301624,300099.75000000,14.50954533,0
133.43345070,300114.65625000,14.51498413,0
133.45388515,300102.93750000,14.51965427,0
133.47431950,300096.59375000,14.51350689,0
133.49475406,300115.59375000,14.51613426,0
133.51518851,300124.21875000,14.52013969,0
133.53562286,300117.25000000,14.51891136,0
133.55605742,300106.18750000,14.51640701,0
133.57649187,300078.25000000,14.51587200,0
133.59692622,300130.03125000,14.51604652,0
133.61736068,300098.09375000,14.52031231,0
133.63779523,300100.75000000,14.51927280,0
133.65822968,300086.65625000,14.52307892,0
133.67866403,300119.06250000,14.52267647,0
133.69909859,300119.12500000,14.51923370,0
133.71953304,300112.96875000,14.51926231,0
133.73996739,300122.53125000,14.51879215,0
133.76040184,300121.15625000,14.52217388,0
133.78083640,300120.43750000,14.52205944,0
133.80127075,300114.68750000,14.52697945,0
133.82170520,300111.40625000,14.52291679,0
133.84213965,300135.93750000,14.52362919,0
133.86257410,300113.84375000,14.52514076,0
133.88300855,300173.84375000,14.52551556,0
133.90344301,300164.84375000,14.52637196,0
133.92387746,300112.12500000,14.52410221,0
133.94431191,300093.84375000,14.52586174,0
133.96474636,300162.81250000,14.52395058,0
133.98518071,300160.68750000,14.52492523,0
134.00561526,300128.46875000,14.52358723,0
134.02604971,300173.25000000,14.52401733,8192
134.04648406,300113.56250000,14.52394104,0
134.06691861,300117.53125000,14.52402687,0
134.08735306,300123.81250000,14.52397537,0
134.10778741,300097.03125000,14.52497196,0
134.12822186,300091.12500000,14.52655411,0
134.14865642,300124.15625000,14.52650166,0
134.16909087,300116.53125000,14.52769184,0
134.18952521,300102.37500000,14.52250290,0
134.20995976,300096.40625000,14.52035046,0
134.23039421,300103.06250000,14.52114964,0
134.25082856,300133.53125000,14.52957249,0
134.27126301,300112.93750000,14.52559376,0
134.29169756,300149.18750000,14.52694511,0
134.31213191,300115.90625000,14.52677727,0
134.33256636,300120.00000000,14.52706814,0
134.35300091,300121.03125000,14.52616596,0
134.37343526,300108.00000000,14.52575874,0
134.41430416,300123.00000000,14.52703762,0
134.43473861,300140.90625000,14.52760124,0
134.45517305,300092.59375000,14.52685070,0
134.47560750,300137.31250000,14.52853298,0
134.49604205,300129.62500000,14.52662754,0
134.51647640,300120.03125000,14.52741146,0
134.53691085,300149.06250000,14.52760124,0
134.55734519,300145.46875000,14.52099514,0
134.57777974,300117.37500000,14.52653503,0
134.59821419,300140.03125000,14.52425003,0
134.61864854,300135.90625000,14.52495098,0
134.63908299,300145.28125000,14.52632904,0
134.65951753,300150.43750000,14.52797985,0
134.67995198,300152.53125000,14.52698612,0
134.70038643,300112.87500000,14.52952957,0
134.72082087,300149.62500000,14.52816486,0
134.74125532,300139.65625000,14.52723503,0
134.76168967,300140.31250000,14.52986336,0
134.78212411,300127.25000000,14.52807713,0
134.80255866,300123.46875000,14.53025341,0
134.82299311,300139.59375000,14.53108978,0
134.84342745,300151.37500000,14.53436565,0
134.86386200,300166.50000000,14.52672005,0
134.88429645,300142.06250000,14.53037739,0
134.90473089,300151.37500000,14.53019714,0
134.92516524,300155.71875000,14.52554417,0
134.94559978,300135.40625000,14.53202629,0
134.96603423,300161.43750000,14.52513599,0
134.98646857,300131.93750000,14.52801704,0
135.00690312,300129.12500000,14.52973557,0
135.02733757,300141.96875000,14.53009796,0
135.04777191,300149.03125000,14.53210545,0
135.06820636,300136.56250000,14.53168774,0
135.08864090,300120.59375000,14.52920818,0
135.10907525,300142.87500000,14.52633190,0
135.12950969,300363.53125000,14.54034615,2176
135.14994424,300117.15625000,14.52859688,0
135.17037868,300157.31250000,14.52885342,8192
135.19081302,300129.03125000,14.53380489,0
135.21124747,300114.34375000,14.52193069,0
135.23168201,300136.84375000,14.52931309,0
135.25211636,300127.25000000,14.52924633,0
135.27255080,300115.03125000,14.52873611,0
135.29298514,300112.90625000,14.52056217,0
135.31341969,300143.81250000,14.52907276,0
135.33385413,300142.46875000,14.52972698,0
135.35428848,300167.21875000,14.52380562,0
135.37472302,300137.53125000,14.52906609,0
135.39515746,300129.53125000,14.51742935,0
135.41559191,300153.50000000,14.53004932,0
135.43602625,300105.37500000,14.52465153,8192
135.45646079,300149.15625000,14.52036667,0
135.47689523,300117.71875000,14.53184986,0
135.49732958,300212.28125000,14.53441143,0
135.51776412,300142.28125000,14.52991772,0
135.53819856,300139.84375000,14.52367306,0
135.55863290,300141.00000000,14.52410507,0
135.57906735,300105.65625000,14.52629566,0
135.59950189,300097.84375000,14.52104664,0
135.61993623,300127.62500000,14.52393818,0
135.64037067,300107.12500000,14.52736759,0
135.66080521,300139.21875000,14.52868080,0
135.68123966,300114.62500000,14.53107643,0
135.70167400,300115.59375000,14.52593708,0
135.72210844,300105.90625000,14.52726746,0
135.74254298,300110.18750000,14.52644444,0
135.76297732,300128.96875000,14.52809048,0
135.78341176,300128.03125000,14.51803398,0
135.80384630,300111.43750000,14.52137947,0
135.82428064,300122.59375000,14.52792168,0
135.84471509,300136.18750000,14.52690315,0
135.86514953,300088.34375000,14.52529430,0
135.88558397,300125.00000000,14.52468491,0
135.90601841,300078.03125000,14.52145195,0
135.92645285,300093.03125000,14.52349758,0
135.94688719,300104.21875000,14.52586651,0
135.96732173,300083.37500000,14.51972389,0
135.98775617,300105.31250000,14.52554226,0
136.00819051,300120.50000000,14.52184010,0
136.02862505,300113.75000000,14.51995945,0
136.04905949,300134.78125000,14.52772808,128
136.06949383,300159.28125000,14.52316666,0
136.08992827,300150.00000000,14.53281975,128
136.11036280,300142.25000000,14.52252579,0
136.13079724,300117.00000000,14.52504253,8192
136.15123158,300103.93750000,14.52747917,0
136.17166612,300136.87500000,14.52930355,0
136.19210056,300118.46875000,14.52885246,0
136.21253490,300319.03125000,14.54096508,2176
136.23296934,300105.00000000,14.52346516,0
136.25340388,300118.65625000,14.52699947,0
136.27383821,300122.81250000,14.52242947,0
136.29427265,300098.15625000,14.52077579,0
136.31470719,300104.43750000,14.52513981,0
136.33514153,300127.53125000,14.52287292,0
136.35557597,300114.43750000,14.52501583,0
136.37601040,300132.59375000,14.52008915,0
136.39644484,300132.40625000,14.52590752,0
136.41687928,300149.28125000,14.51795483,0
136.43731372,300144.06250000,14.52434731,0
136.45774825,300124.12500000,14.52858448,0
136.47818259,300123.59375000,14.52201653,0
136.49861703,300118.21875000,14.52225018,0
136.51905146,300090.71875000,14.52509880,0
136.53948590,300111.78125000,14.52056217,0
136.55992034,300118.68750000,14.52850246,0
136.58035477,300127.56250000,14.52745819,0
136.60078921,300105.65625000,14.52662086,0
136.62122365,300131.87500000,14.52824974,0
136.64165808,300096.34375000,14.52930641,0
136.66209252,300116.37500000,14.52650356,0
136.68252695,300116.25000000,14.52582836,0
136.70296139,300093.90625000,14.52622128,0
136.72339583,300081.43750000,14.52192402,0
136.74383016,300124.12500000,14.52930927,0
136.76426470,300113.59375000,14.52500343,0
136.78469913,300083.96875000,14.52341270,0
136.80513347,300074.84375000,14.52036190,0
136.82556800,300119.84375000,14.52261639,0
136.84600244,300103.21875000,14.52285385,0
136.86643687,300096.56250000,14.52431297,0
136.88687121,300093.78125000,14.51777935,0
136.90730574,300076.03125000,14.52035236,0
136.92774018,300069.28125000,14.51751041,0
136.94817451,300065.18750000,14.51977253,0
136.96860904,300098.09375000,14.51533127,0
136.98904348,300106.62500000,14.52224922,0
137.00947781,300082.06250000,14.52470589,0
137.02991225,300105.06250000,14.52185631,0
137.05034678,300090.75000000,14.51647282,0
137.07078111,300081.62500000,14.52275276,0
137.09121555,300134.25000000,14.52112675,0
137.11165008,300094.56250000,14.51857471,0
137.13208441,300079.59375000,14.51976871,0
137.15251885,300122.75000000,14.51776695,0
137.17295328,300092.18750000,14.52256775,0
137.19338781,300096.96875000,14.51932812,0
137.21382215,300080.09375000,14.50845051,0
137.23425658,300058.18750000,14.52174950,0
137.25469091,300070.75000000,14.51596451,0
137.27512544,300051.09375000,14.51383877,0
137.29555987,300045.93750000,14.51901340,0
137.31599421,300054.53125000,14.51766872,0
137.33642874,300049.78125000,14.51627827,0
137.35686317,300062.25000000,14.52360535,0
137.39773193,300099.43750000,14.51783848,0
137.41816647,300049.25000000,14.51926422,0
137.43860090,300081.15625000,14.51346970,0
137.45903523,300108.12500000,14.51266956,0
137.47946976,300090.84375000,14.51874256,0
137.49990419,300061.53125000,14.51696301,0
137.52033852,300052.59375000,14.51529503,0
137.54077295,300046.84375000,14.51242828,0
137.56120748,300060.40625000,14.52044678,0
137.58164181,300084.43750000,14.51874638,0
137.60207624,300010.81250000,14.50562572,0
137.62251077,300030.84375000,14.51598263,0
137.64294520,299995.90625000,14.51054382,0
137.66337953,300062.75000000,14.50947666,0
137.68381396,300027.21875000,14.51211262,0
137.70424849,300022.96875000,14.51881886,0
137.72468282,300023.37500000,14.50849056,0
137.74511725,300079.78125000,14.51342773,0
137.76555178,300052.03125000,14.51276684,8192
137.78598611,300015.12500000,14.51446819,0
137.80642054,300024.87500000,14.51233578,0
137.82685487,300047.31250000,14.51054955,0
137.84728940,300021.75000000,14.50923824,8192
137.86772383,300018.78125000,14.51894951,0
137.88815826,300016.84375000,14.51861477,8192
137.90859258,300038.96875000,14.51712036,0
137.92902711,299937.12500000,14.51718521,0
137.94946154,299952.65625000,14.51083279,0
137.96989587,299921.65625000,14.51644325,0
137.99033040,299907.46875000,14.49921799,0
138.01076482,299881.31250000,14.50198078,0
138.03119915,299889.28125000,14.49967289,0
138.05163358,299925.81250000,14.51025963,0
138.07206811,299924.09375000,14.51021576,0
138.09250253,299890.78125000,14.50137615,0
138.11293686,299958.15625000,14.50549603,0
138.13337139,299916.03125000,14.50991535,0
138.15380582,300002.71875000,14.50107956,0
138.17424014,300027.34375000,14.50705242,0
138.19467457,300022.00000000,14.51153851,0
138.21510910,300038.71875000,14.51705933,0
138.23554352,300000.87500000,14.51315403,0
138.25597785,300025.25000000,14.51075935,0
138.27641238,300059.90625000,14.51436615,0
138.29684680,300036.75000000,14.50876522,0
138.31728113,300014.59375000,14.51467419,0
138.33771555,299998.28125000,14.51070595,0
138.35815008,300003.68750000,14.51149464,0
138.37858450,300007.68750000,14.50956440,0
138.39901883,300014.96875000,14.51420784,0
138.41945336,299998.46875000,14.50591373,0
138.43988778,299983.68750000,14.51238155,0
138.46032211,300005.18750000,14.51908684,0
138.48075653,300043.53125000,14.51578808,0
138.50119106,300010.40625000,14.51580715,0
138.52162538,300018.40625000,14.52205276,0
138.54205980,299990.90625000,14.51850033,0
138.56249423,300016.59375000,14.51632500,0
138.58292865,299993.06250000,14.51380920,0
138.60336308,300023.12500000,14.51869392,0
138.62379750,300017.53125000,14.51120853,0
138.64423193,299961.28125000,14.51738071,0
138.66466635,299996.46875000,14.50919247,0
138.68510077,300011.34375000,14.51862907,0
138.70553510,299979.75000000,14.50643349,0
138.72596962,299966.40625000,14.50977612,0
138.74640404,299978.62500000,14.51551056,0
138.76683837,299997.18750000,14.51346397,0
138.78727289,299968.09375000,14.51539421,0
138.80770731,299983.96875000,14.51599312,0
138.82814163,299986.06250000,14.52227497,0
138.84857606,299950.90625000,14.51541328,0
138.86901058,299969.68750000,14.52124214,0
138.88944500,299982.68750000,14.52028751,0
138.90987932,299963.06250000,14.52181053,0
138.93031385,299990.65625000,14.52214241,0
138.95074827,300004.93750000,14.52321911,0
138.97118259,299985.96875000,14.52511692,0
138.99161701,299995.34375000,14.51810837,0
139.01205153,299984.37500000,14.52005672,8192
139.03248585,299993.62500000,14.51862240,0
139.05292028,300000.87500000,14.52162075,0
139.07335480,299987.87500000,14.51778603,0
139.09378912,300009.78125000,14.51915646,0
139.11422354,299992.68750000,14.52646255,0
139.13465796,299999.43750000,14.52595806,0
139.15509238,299993.87500000,14.52398968,0
139.17552680,299988.15625000,14.51963425,0
139.19596122,299981.96875000,14.52142525,0
139.21639554,300007.28125000,14.52151203,0
139.23683006,299973.31250000,14.52142715,0
139.25726448,299981.03125000,14.52377033,8192
139.27769880,299977.84375000,14.52010059,0
139.29813332,299979.75000000,14.52528954,0
139.31856774,300022.00000000,14.52281284,0
139.33900216,300036.06250000,14.52111340,0
139.35943648,300030.18750000,14.51675034,0
139.37987100,300004.75000000,14.52154446,0
139.40030542,300000.43750000,14.52046108,0
139.42073974,299992.18750000,14.51747990,0
139.44117426,300026.75000000,14.52338505,0
139.46160867,300017.50000000,14.52369499,0
139.48204299,299990.71875000,14.52335262,0
139.50247741,299979.31250000,14.51972866,0
139.52291193,300025.46875000,14.52275848,0
139.54334625,300032.28125000,14.51472187,8192
139.56378067,300041.37500000,14.51770687,0
139.58421518,300035.46875000,14.51876831,0
139.60464950,300022.28125000,14.50616264,128
139.62508392,300020.93750000,14.51869106,0
139.64551834,300034.03125000,14.50791073,0
139.66595285,299990.81250000,14.49883366,0
139.68638717,300008.06250000,14.50332928,0
139.70682159,300069.43750000,14.50194836,0
139.72725601,300034.65625000,14.50041389,0
139.74769042,299996.34375000,14.50365448,0
139.76812484,300000.90625000,14.50796413,0
139.78855926,300022.21875000,14.50149536,0
139.80899367,300051.90625000,14.50116825,0
139.82942809,300023.12500000,14.50852871,0
139.84986250,300023.62500000,14.51487827,0
139.87029692,300016.34375000,14.51128769,0
139.89073134,300055.78125000,14.51060772,0
139.91116575,300042.46875000,14.51610374,8192
139.93160017,300029.03125000,14.51081657,0
139.95203468,300040.78125000,14.51338005,0
139.97246900,300035.78125000,14.50669098,0
139.99290341,300030.15625000,14.51052570,0
140.01333773,300003.90625000,14.51507664,0
140.03377224,300008.65625000,14.51442432,0
140.05420666,300017.37500000,14.50999737,0
140.07464107,300013.87500000,14.49909306,0
140.09507549,300052.15625000,14.50960922,0
140.11550990,300026.93750000,14.50922966,0
140.13594432,300006.18750000,14.50847912,0
140.15637863,300074.62500000,14.51453114,0
140.17681314,300023.28125000,14.50123119,0
140.19724756,300017.84375000,14.50547409,0
140.21768187,300072.12500000,14.50555420,0
140.23811639,300022.90625000,14.51283836,0
140.25855080,300013.43750000,14.50416756,0
140.27898511,300043.81250000,14.51124954,0
140.29941953,300050.18750000,14.50772285,0
140.31985404,300021.75000000,14.51423073,0
140.34028835,300007.53125000,14.51119804,8192
140.38115718,300042.50000000,14.51370525,0
140.40159169,300065.31250000,14.51416683,0
140.42202600,300062.06250000,14.50787163,0
140.44246041,300068.78125000,14.51535320,0
140.46289493,300050.37500000,14.50725746,0
140.48332924,300058.96875000,14.50599194,0
140.50376365,300025.09375000,14.50984097,0
140.52419796,300053.12500000,14.51810741,0
140.54463247,300074.53125000,14.52217007,0
140.56506688,300074.56250000,14.51290894,0
140.58550130,300075.90625000,14.50987816,0
140.60593571,300055.75000000,14.50267792,0
140.62637012,300063.03125000,14.48833275,0
140.64680453,300061.06250000,14.48991776,0
140.66723884,300024.62500000,14.50073719,0
140.68767335,300045.15625000,14.50771618,0
140.70810776,300085.06250000,14.50445271,0
140.72854207,300068.12500000,14.50209236,0
140.74897658,300078.43750000,14.50969696,0
140.76941099,300069.90625000,14.50925446,0
140.78984530,300079.59375000,14.50838184,0
140.81027971,300082.43750000,14.50158310,0
140.83071422,300067.03125000,14.50015831,8192
140.85114863,300057.65625000,14.49936962,0
140.87158294,300052.21875000,14.51430893,0
140.89201735,300067.96875000,14.51972961,0
140.91245186,300044.25000000,14.52231312,0
140.93288617,300048.43750000,14.51701260,0
140.95332057,300095.06250000,14.52334881,0
140.97375508,300119.37500000,14.52744579,0
140.99418939,300037.46875000,14.52149868,0
141.01462380,300065.96875000,14.52087021,0
141.03505821,300054.09375000,14.49941540,0
141.05549262,300076.43750000,14.51303768,0
141.07592702,300081.71875000,14.51170635,0
141.09636143,300066.59375000,14.51694965,0
141.11679584,300102.31250000,14.52032566,0
141.13723025,300075.75000000,14.51505375,0
141.15766465,300088.31250000,14.52256298,0
141.17809896,300088.25000000,14.52682972,8320
141.19853347,300077.06250000,14.51951599,0
141.21896788,300097.21875000,14.51625061,0
141.23940218,300110.43750000,14.51718330,0
141.25983669,300094.37500000,14.51189613,0
141.28027110,300084.21875000,14.52290440,0
141.30070540,300134.28125000,14.51869011,0
141.32113981,300090.75000000,14.51600170,0
141.34157431,300116.75000000,14.52240181,0
141.36200872,300071.43750000,14.52176952,0
141.38244303,300083.78125000,14.51348114,0
