time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51186535,60245.06640625,7.55678320,0
131.53229976,60255.82812500,7.55766439,0
131.55273407,60244.03125000,7.55738163,0
131.57316828,60253.95703125,7.55175734,0
131.59360259,60248.69140625,7.55306911,0
131.61403701,60268.47656250,7.55256605,0
131.63447122,60271.53906250,7.55577421,0
131.65490553,60259.42578125,7.55679846,0
131.67533994,60271.20312500,7.55182028,0
131.69577425,60251.05468750,7.55252123,0
131.71620846,60260.50390625,7.54832411,0
131.73664277,60273.96875000,7.55914116,0
131.75707718,60259.41015625,7.55351925,0
131.77751139,60248.94140625,7.55571032,0
131.79794570,60256.87500000,7.55172062,0
131.81838011,60255.53125000,7.55327129,8192
131.83881432,60248.65234375,7.55261898,0
131.85924863,60249.30468750,7.55240250,0
131.87968294,60254.99609375,7.55138922,0
131.90011725,60256.73046875,7.54834604,0
131.92055156,60255.32421875,7.55156994,0
131.94098587,60264.21093750,7.55207586,0
131.96142018,60259.34375000,7.55494261,0
131.98185449,60251.51562500,7.55617285,0
132.00228880,60257.74609375,7.55522680,0
132.02272301,60255.57031250,7.55246925,0
132.04315742,60257.75390625,7.55148125,0
132.06359173,60261.28125000,7.54744530,0
132.08402594,60255.85156250,7.55250597,0
132.10446025,60261.23046875,7.55528545,0
132.12489466,60261.63671875,7.55722427,0
132.14532887,60269.21093750,7.55578423,0
132.16576318,60261.45703125,7.55424643,0
132.18619759,60250.92187500,7.55892420,0
132.20663190,60241.70312500,7.55525970,0
132.22706611,60252.23046875,7.55197144,0
132.24750042,60235.48437500,7.55184317,0
132.26793483,60240.52343750,7.55326128,0
132.28836904,60242.37500000,7.55451155,0
132.30880335,60243.41406250,7.55248976,0
132.32923776,60228.74218750,7.55577517,0
132.34967197,60242.78906250,7.55455542,0
132.37010628,60235.73437500,7.55332184,0
132.39054059,60232.76171875,7.55284309,0
132.41097490,60252.44531250,7.55392838,0
132.43140921,60253.27343750,7.54945183,0
132.45184352,60256.14843750,7.55602026,0
132.47227793,60262.51171875,7.55452919,0
132.49271214,60246.32421875,7.55716228,0
132.51314645,60260.67578125,7.55464792,0
132.53358066,60247.82421875,7.55152893,0
132.55401507,60260.64843750,7.55528259,0
132.57444938,60277.42578125,7.56121588,128
132.59488359,60260.05078125,7.55290365,0
132.61531800,60256.87109375,7.55661535,0
132.63575231,60254.48437500,7.55326366,0
132.65618662,60265.34375000,7.55358744,0
132.67662083,60261.51171875,7.55213308,0
132.69705524,60262.13671875,7.55946827,0
132.71748955,60253.52343750,7.55735159,0
132.73792376,60274.81250000,7.55422211,0
132.75835817,60256.58203125,7.55406761,0
132.77879248,60273.62890625,7.56052160,0
132.79922669,60276.23046875,7.55696058,0
132.81966100,60265.03125000,7.55823088,0
132.84009541,60258.70312500,7.55248642,0
132.86052962,60252.18359375,7.55692196,0
132.88096393,60273.29687500,7.55683804,0
132.90139834,60268.71484375,7.55114079,0
132.92183254,60266.36718750,7.55264854,0
132.94226685,60260.17578125,7.55600595,0
132.96270116,60259.02343750,7.55575466,0
132.98313557,60260.86718750,7.55783224,0
133.00356978,60266.04296875,7.55907440,0
133.02400409,60266.10937500,7.55926847,0
133.04443840,60269.05468750,7.55973768,0
133.06487271,60255.71875000,7.56023979,0
133.08530702,60245.10156250,7.56002188,0
133.10574133,60251.32421875,7.55997610,0
133.12617564,60264.50390625,7.55772018,0
133.14660995,60257.11718750,7.55920076,0
133.16704426,60239.48828125,7.55870771,0
133.18747857,60228.51171875,7.55729723,0
133.20791297,60255.94531250,7.55900669,0
133.22834718,60247.17968750,7.55757332,0
133.24878149,60234.15234375,7.55910778,0
133.26921580,60229.82031250,7.55735874,0
133.28965011,60233.11718750,7.55992651,0
133.31008442,60225.43359375,7.56039572,0
133.33051863,60230.10546875,7.55993652,0
133.35095304,60222.32421875,7.55809736,0
133.37138735,60234.77734375,7.56280422,0
133.39182166,60243.37109375,7.56060839,0
133.41225596,60256.07031250,7.56172562,0
133.43269027,60250.59765625,7.56392002,0
133.45312458,60250.68750000,7.56393909,0
133.47355879,60249.65234375,7.56286240,0
133.49399320,60255.07421875,7.56357479,0
133.51442751,60266.46875000,7.56444740,0
133.53486172,60261.82421875,7.56263733,0
133.55529613,60254.28906250,7.55995512,0
133.57573043,60239.22265625,7.55860090,0
133.59616464,60270.34765625,7.56606579,0
133.61659895,60259.17968750,7.56268072,0
133.63703336,60249.34375000,7.55991554,0
133.65746767,60259.82031250,7.56535673,0
133.67790188,60252.74218750,7.55943251,0
133.69833629,60262.89062500,7.56066513,0
133.71877060,60255.84765625,7.56109810,0
133.73920480,60258.25781250,7.56176853,0
133.75963911,60251.14843750,7.56076860,0
133.78007352,60242.02734375,7.55843973,0
133.80050773,60262.07421875,7.55844212,0
133.82094204,60270.31250000,7.56457090,0
133.84137635,60267.56250000,7.56206894,0
133.86181065,60251.33593750,7.56126928,0
133.88224496,60264.93750000,7.56411409,0
133.90267927,60268.33593750,7.56478786,0
133.92311358,60250.60156250,7.56331205,0
133.94354789,60263.62109375,7.56328440,128
133.96398220,60268.94140625,7.56081820,0
133.98441640,60264.78515625,7.56526518,0
134.00485081,60269.48828125,7.56578445,0
134.02528512,60262.14453125,7.56265354,0
134.04571933,60246.23828125,7.56495953,0
134.06615374,60265.67578125,7.56588411,0
134.08658805,60254.42968750,7.56541300,0
134.10702225,60272.44140625,7.56139660,0
134.12745656,60265.55078125,7.56385279,0
134.14789097,60270.32421875,7.56466150,0
134.16832528,60256.94921875,7.56290388,0
134.18875949,60247.16406250,7.56409168,0
134.20919389,60251.81250000,7.56440783,0
134.22962820,60243.34375000,7.56364870,0
134.25006241,60257.87890625,7.56190205,0
134.27049672,60247.92968750,7.56262541,0
134.29093113,60262.47265625,7.56397486,0
134.31136533,60268.43750000,7.56406260,0
134.33179964,60257.53125000,7.56263924,0
134.35223405,60244.92187500,7.56414127,0
134.37266826,60244.48828125,7.56565666,0
134.41353687,60256.05468750,7.56176710,0
134.43397118,60242.99609375,7.56401062,0
134.45440549,60250.53125000,7.56177044,0
134.47483980,60244.28125000,7.56418324,0
134.49527420,60247.61328125,7.56224966,0
134.51570841,60252.66796875,7.56159353,0
134.53614272,60273.30078125,7.56271076,0
134.55657693,60271.82031250,7.56117964,0
134.57701133,60251.98828125,7.56031036,0
134.59744564,60269.07812500,7.56144905,0
134.61787985,60232.10937500,7.56072187,0
134.63831416,60243.78906250,7.56455755,0
134.65874856,60248.79296875,7.56307650,0
134.67918287,60253.74218750,7.56045437,0
134.69961718,60260.93750000,7.56233263,0
134.72005148,60281.81250000,7.56413984,0
134.74048579,60263.03906250,7.56209183,0
134.76092000,60265.23437500,7.56577349,0
134.78135431,60261.56250000,7.56461525,0
134.80178871,60258.96484375,7.56470394,0
134.82222302,60256.05859375,7.56678677,0
134.84265723,60263.66796875,7.56050110,0
134.86309164,60271.03515625,7.56557274,0
134.88352594,60242.18359375,7.56386948,0
134.90396025,60261.42968750,7.56758881,0
134.92439446,60261.52734375,7.56714010,0
134.94482886,60257.40625000,7.56271458,0
134.96526317,60272.33984375,7.56530428,0
134.98569738,60261.39453125,7.56619835,0
135.00613178,60245.39843750,7.56628275,0
135.02656609,60258.83984375,7.56706715,0
135.04700030,60247.48437500,7.56150389,0
135.06743461,60268.22656250,7.56917572,128
135.08786901,60256.44921875,7.56713438,0
135.10830322,60253.59765625,7.56529140,0
135.12873753,60252.76953125,7.56635714,0
135.14917193,60243.33984375,7.56493330,0
135.16960624,60259.21484375,7.56477213,0
135.19004045,60310.25000000,7.57066727,128
135.21047475,60258.56640625,7.56682253,0
135.23090916,60266.30078125,7.56822920,0
135.25134337,60262.69921875,7.56613111,0
135.27177767,60264.15625000,7.56792593,0
135.29221188,60257.26953125,7.56297445,0
135.31264629,60270.17968750,7.56614113,0
135.33308059,60255.92578125,7.56750870,0
135.35351480,60262.20703125,7.56723785,0
135.37394921,60254.95312500,7.56498432,0
135.39438351,60261.02734375,7.56765366,0
135.41481782,60259.58203125,7.56552076,0
135.43525202,60259.61718750,7.56808090,128
135.45568643,60258.94531250,7.56587410,0
135.47612074,60251.28125000,7.56718922,0
135.49655494,60250.86718750,7.56437588,0
135.51698935,60240.25390625,7.56573343,0
135.53742366,60255.92187500,7.56655359,0
135.55785786,60250.08984375,7.56670427,0
135.57829217,60257.71484375,7.56404495,0
135.59872657,60277.18750000,7.56882191,0
135.61916078,60266.41406250,7.56696749,0
135.63959509,60259.98046875,7.56690073,0
135.66002949,60247.22265625,7.56582355,0
135.68046380,60262.61718750,7.56694508,0
135.70089800,60268.28125000,7.56780672,0
135.72133231,60260.96484375,7.56698179,0
135.74176672,60262.58593750,7.56794977,0
135.76220092,60259.48828125,7.56774807,0
135.78263523,60258.45312500,7.56509209,0
135.80306963,60263.76171875,7.56780672,0
135.82350384,60260.85156250,7.56716776,0
135.84393815,60246.57421875,7.56753826,0
135.86437245,60264.19140625,7.56792164,0
135.88480676,60243.12890625,7.56522465,0
135.90524106,60248.44531250,7.56719828,0
135.92567537,60259.37109375,7.56704903,0
135.94610957,60262.72265625,7.56812048,0
135.96654398,60264.15625000,7.56618595,0
135.98697828,60270.55078125,7.56757259,0
136.00741249,60255.30078125,7.56660748,0
136.02784690,60254.18750000,7.56669188,0
136.04828120,60256.23046875,7.56774092,0
136.06871541,60237.54687500,7.56612825,0
136.08914971,60260.11328125,7.56758404,0
136.10958412,60251.55468750,7.56518078,0
136.13001842,60265.87500000,7.56720924,0
136.15045263,60249.23828125,7.56501102,8192
136.17088703,60242.07031250,7.56280994,8192
136.19132134,60238.62500000,7.56548023,0
136.21175554,60253.82421875,7.56772804,0
136.23218985,60252.34765625,7.56038427,0
136.25262425,60261.03906250,7.56625557,0
136.27305846,60251.31250000,7.56455040,0
136.29349276,60260.29296875,7.56572628,0
136.31392717,60286.11328125,7.56532240,0
136.33436137,60261.68359375,7.56214094,0
136.35479568,60257.51562500,7.56789446,0
136.37522998,60263.16796875,7.56552076,128
136.39566429,60259.50781250,7.56442118,0
136.41609859,60260.66796875,7.56712055,0
136.43653290,60263.39843750,7.56440258,0
136.45696730,60263.93359375,7.56655931,0
136.47740151,60254.32812500,7.56718302,0
136.49783581,60257.44531250,7.56669664,0
136.51827012,60247.44140625,7.56417942,0
136.53870442,60245.85546875,7.56554651,0
136.55913873,60262.69921875,7.56826162,0
136.57957303,60275.21484375,7.56486320,0
136.60000733,60250.75781250,7.56642151,0
136.62044164,60258.55859375,7.56395435,0
136.64087594,60250.55078125,7.56598568,0
136.66131025,60259.41406250,7.56518650,128
136.68174455,60268.30468750,7.56590605,0
136.70217886,60264.65234375,7.56874657,0
