time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51179534,6237.93212891,3.58643436,0
131.53222986,6228.71826172,3.59149957,0
131.55266429,6226.19482422,3.58781958,0
131.57309862,6230.94287109,3.58981323,0
131.59353304,6231.37304688,3.59100699,0
131.61396757,6227.42626953,3.59138751,0
131.63440190,6233.25341797,3.59064174,0
131.65483632,6222.25390625,3.59067512,0
131.67527085,6234.34277344,3.59020638,0
131.69570528,6235.21142578,3.58997154,0
131.71613960,6232.73876953,3.58958864,0
131.73657403,6221.49804688,3.59128022,0
131.75700856,6231.50585938,3.58875990,0
131.77744288,6234.14306641,3.59026074,0
131.79787731,6228.09472656,3.58973598,0
131.81831184,6229.58154297,3.59142828,0
131.83874616,6228.22949219,3.59073615,0
131.85918059,6231.87695312,3.59077454,0
131.87961502,6230.62255859,3.59210515,0
131.90004944,6227.05029297,3.58929467,0
131.92048387,6234.30322266,3.59415507,0
131.94091830,6227.32714844,3.59183049,0
131.96135272,6227.21826172,3.58967733,0
131.98178715,6232.05273438,3.59245181,0
132.00222158,6240.36718750,3.59541273,128
132.02265590,6224.37695312,3.59136200,0
132.04309043,6230.50585938,3.59282923,0
132.06352486,6228.07763672,3.59504414,0
132.08395918,6228.07519531,3.59413552,0
132.10439361,6223.32812500,3.59064770,0
132.12482814,6231.42724609,3.59335446,0
132.14526246,6225.69824219,3.59333682,0
132.16569689,6226.18945312,3.59111595,0
132.18613142,6236.26660156,3.59088087,0
132.20656584,6227.15625000,3.59080553,0
132.22700017,6230.47656250,3.58850932,0
132.24743460,6227.00341797,3.59093833,0
132.26786912,6232.07519531,3.59501338,0
132.28830345,6239.09326172,3.59386849,0
132.30873788,6224.55126953,3.59145379,0
132.32917240,6225.56396484,3.59240723,0
132.34960673,6231.34912109,3.59363008,0
132.37004116,6217.38134766,3.59275723,0
132.39047558,6212.71191406,3.58982849,0
132.41091001,6213.46240234,3.59539461,0
132.43134444,6216.91552734,3.59085202,0
132.45177886,6216.08496094,3.59155226,0
