time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51169388,39538.32031250,7.54347563,0
131.53212849,39507.25000000,7.54076719,0
131.55256300,39520.11328125,7.54276848,0
131.57299742,39507.30468750,7.54082775,0
131.59343193,39516.63671875,7.54146910,0
131.61386654,39510.06250000,7.54196978,0
131.63430095,39504.80859375,7.54259062,0
131.65473546,39519.16406250,7.54511595,0
131.67517008,39508.43359375,7.54060030,0
131.69560459,39515.74609375,7.54509306,0
131.71603900,39518.66406250,7.54206944,0
131.73647351,39518.52734375,7.54353380,0
131.75690812,39541.55859375,7.54660988,128
131.77734253,39521.92578125,7.54248190,0
131.79777705,39498.34375000,7.54149389,0
131.81821166,39502.76953125,7.54143810,0
131.83864607,39499.94140625,7.54052162,0
131.85908058,39503.80468750,7.53802299,0
131.87951509,39516.37109375,7.53953600,0
131.89994961,39488.75781250,7.53604126,0
131.92038412,39501.75000000,7.54068422,0
131.94081863,39494.53125000,7.53873062,0
131.96125314,39496.89062500,7.54126787,0
131.98168765,39520.98437500,7.54308510,0
132.00212217,39496.74609375,7.54042816,0
132.02255658,39491.35546875,7.54047728,128
132.04299119,39518.07812500,7.54011106,0
132.06342570,39494.44140625,7.54248762,0
132.08386011,39490.68359375,7.53992271,0
132.10429463,39489.23828125,7.53928995,0
132.12472924,39503.29296875,7.54298019,8192
132.14516365,39508.53906250,7.54268360,0
132.16559816,39497.98046875,7.54026175,0
132.18603277,39496.19140625,7.53872490,0
132.20646729,39497.72656250,7.54105425,0
132.22690170,39490.69531250,7.54063940,0
132.24733621,39499.00781250,7.53999472,0
132.26777082,39501.32812500,7.54238462,0
132.28820523,39501.30859375,7.53998661,0
132.30863974,39483.69921875,7.54184294,0
132.32907436,39499.83203125,7.54521799,0
132.34950877,39503.45703125,7.54498863,0
132.36994328,39495.34765625,7.54408646,8192
132.39037779,39489.15234375,7.54024124,0
132.41081230,39513.27734375,7.54121590,8192
132.43124682,39489.74218750,7.54065657,0
132.45168133,39506.32031250,7.54188585,0
132.47211594,39488.38671875,7.53865671,0
132.49255035,39503.80468750,7.54080677,0
132.51298486,39495.89843750,7.53803015,0
132.53341928,39501.98046875,7.53786325,0
132.55385389,39512.74218750,7.54217434,0
132.57428840,39504.79687500,7.54213428,0
132.59472281,39489.56640625,7.53676558,0
132.61515742,39494.22656250,7.54265499,0
132.63559194,39510.91406250,7.54483843,8192
132.65602645,39510.16796875,7.54245663,0
132.67646086,39483.24609375,7.54042292,0
132.69689547,39506.49609375,7.54176331,0
132.71732998,39496.12500000,7.54190493,0
132.73776440,39502.33593750,7.54310846,0
132.75819901,39497.91015625,7.54264879,0
132.77863352,39501.71093750,7.53540993,8192
132.79906793,39502.42187500,7.53539515,0
132.81950244,39512.26562500,7.53737831,8192
132.83993706,39492.12109375,7.53750992,0
132.86037147,39499.71484375,7.53852844,0
132.88080598,39506.35156250,7.53575897,0
132.90124059,39519.45312500,7.53696632,0
132.92167500,39505.44140625,7.53876781,0
132.94210951,39515.69921875,7.54035473,0
132.96254403,39504.04296875,7.53811073,0
132.98297864,39496.72656250,7.53544903,0
133.00341305,39499.34765625,7.53719997,0
133.02384756,39509.62890625,7.54204988,0
133.04428207,39506.61328125,7.53970575,0
133.06471659,39537.07031250,7.54494333,0
133.08515110,39496.58593750,7.54357338,0
133.10558561,39507.09765625,7.54525375,0
133.12602012,39504.02343750,7.54594660,0
