time_bkjd,pdcsap_flux,pdcsap_flux_err,sap_quality
131.51282610,30473.78710938,5.72499466,0
131.53326064,30471.22265625,5.72912169,0
131.55369507,30459.37304688,5.72926426,0
131.57412941,30473.85546875,5.72955513,0
131.59456385,30477.42773438,5.73236036,0
131.61499838,30464.66406250,5.72677469,0
131.63543272,30475.06445312,5.72950268,8192
131.65586715,30483.50976562,5.72913218,0
131.67630169,30471.28906250,5.72965384,0
131.69673612,30473.38671875,5.73073578,0
131.71717046,30475.92773438,5.72908163,0
131.73760490,30462.50195312,5.72979927,0
131.75803943,30476.64453125,5.72989607,0
131.77847377,30472.05859375,5.72868013,0
131.79890820,30472.48242188,5.73051310,0
131.81934273,30468.38476562,5.72835159,0
131.83977707,30468.86523438,5.72799873,0
131.86021150,30473.75000000,5.72803974,0
131.88064594,30469.13281250,5.72944736,0
131.90108037,30464.72851562,5.72903538,0
131.92151481,30469.70117188,5.72884941,0
131.94194924,30465.50585938,5.73158932,0
131.96238368,30464.17773438,5.72973061,0
131.98281811,30469.45312500,5.73020935,0
132.00325254,30454.96875000,5.72850418,0
132.02368688,30460.57812500,5.73006964,0
132.04412141,30459.94921875,5.72586107,0
132.06455584,30459.33398438,5.72713470,0
132.08499018,30447.69140625,5.72817898,0
132.10542461,30455.01953125,5.72769213,0
132.12585914,30459.24804688,5.72837353,0
132.14629348,30463.91210938,5.72783422,0
132.16672791,30453.14648438,5.72505760,0
132.18716244,30448.27539062,5.72976637,0
132.20759687,30454.32226562,5.72284174,0
132.22803121,30455.62500000,5.72933483,0
132.24846564,30456.08203125,5.73036003,0
132.26890017,30456.69140625,5.72504139,0
132.28933450,30461.58984375,5.72579288,0
132.30976893,30439.84179688,5.72853231,0
132.33020346,30444.83007812,5.73059559,0
132.35063780,30444.86718750,5.72743988,0
132.37107223,30438.94140625,5.72666073,0
132.39150666,30439.77343750,5.72528219,8192
132.41194109,30447.53515625,5.72472620,0
132.43237552,30451.45507812,5.72664499,0
132.45280995,30455.67968750,5.72736788,0
132.47324448,30447.83007812,5.72759724,0
132.49367881,30445.65234375,5.72735643,0
132.51411324,30441.52539062,5.72159815,0
132.53454757,30441.32617188,5.72851896,0
132.55498210,30437.22070312,5.72274971,0
132.57541653,30444.05664062,5.72462034,0
132.59585086,30438.99804688,5.72636986,0
132.61628539,30430.04492188,5.72500134,0
132.63671982,30425.59570312,5.72538757,0
132.65715425,30440.51953125,5.72713232,0
132.67758858,30433.67968750,5.72649908,0
132.69802311,30435.89062500,5.72958994,0
132.71845754,30445.61328125,5.72424364,0
132.73889187,30415.48046875,5.72572422,0
132.75932640,30440.92578125,5.72897816,0
132.77976083,30432.06054688,5.72576714,0
132.80019516,30433.98828125,5.72234249,0
132.82062959,30433.42187500,5.72657585,0
132.84106412,30425.72656250,5.72672558,0
132.86149844,30423.05664062,5.72239780,0
132.88193287,30433.16406250,5.72586632,0
132.90236740,30441.72265625,5.72710514,0
132.92280173,30432.10546875,5.72539043,0
132.94323616,30429.92382812,5.72604609,0
132.96367058,30433.39453125,5.72486639,0
132.98410511,30416.48828125,5.72316647,0
133.00453944,30417.34960938,5.72430182,0
133.02497387,30431.29296875,5.72788525,0
133.04540829,30423.08007812,5.72712898,0
133.06584272,30420.94335938,5.72839165,0
133.08627715,30414.52539062,5.72735214,0
133.10671157,30416.73437500,5.72530031,0
133.12714600,30417.18164062,5.72784567,0
133.14758043,30415.44921875,5.72805643,0
133.16801485,30414.39843750,5.72650623,0
133.18844928,30423.01953125,5.72618723,0
133.20888381,30412.35351562,5.72600937,0
133.22931813,30410.30078125,5.72689724,0
133.24975256,30412.29687500,5.72547579,0
133.27018698,30413.63476562,5.72865915,0
133.29062141,30414.25976562,5.72701931,0
133.31105583,30409.63085938,5.72822905,0
133.33149016,30407.39843750,5.72675943,0
133.35192468,30408.87890625,5.72918844,0
133.37235911,30416.08789062,5.72942877,0
133.39279353,30411.14257812,5.72738647,0
133.41322796,30423.37890625,5.72887945,0
133.43366238,30413.39648438,5.72713184,0
133.45409681,30413.40039062,5.72995758,0
133.47453113,30389.27539062,5.72784424,0
133.49496566,30391.42382812,5.72560215,0
133.51540008,30392.20703125,5.72716761,0
133.53583441,30392.28515625,5.72636700,0
133.55626893,30406.99804688,5.72808218,0
133.57670335,30415.50000000,5.72924614,0
133.59713768,30412.39257812,5.73009348,0
133.61757210,30414.88281250,5.72934055,0
133.63800662,30413.74023438,5.73036385,0
133.65844105,30404.74609375,5.72942495,0
133.67887537,30399.85546875,5.72973919,0
133.69930989,30401.54101562,5.72922468,0
133.71974432,30407.40039062,5.72923660,0
133.74017864,30408.28320312,5.72881365,0
133.76061306,30405.15429688,5.73051405,0
133.78104758,30409.22265625,5.72850990,0
133.80148191,30398.79492188,5.72943115,0
133.82191633,30403.18750000,5.72985840,0
133.84235075,30410.78320312,5.72883940,0
133.86278517,30403.12500000,5.72987175,0
133.88321959,30405.32421875,5.72850037,0
133.90365402,30408.27734375,5.73120499,0
133.92408844,30402.99414062,5.72946882,0
133.94452286,30395.02929688,5.72880650,0
133.96495728,30408.66406250,5.73084354,128
133.98539160,30400.14648438,5.72946882,0
134.00582612,30407.38476562,5.72948027,0
134.02626054,30399.19335938,5.72907257,0
134.04669486,30401.59765625,5.72895765,0
134.06712938,30398.18750000,5.73029041,0
134.08756380,30378.44531250,5.72848892,0
134.10799812,30399.63281250,5.72864866,0
134.12843254,30397.41796875,5.72981787,0
134.14886706,30390.37695312,5.72883415,0
134.16930148,30396.60937500,5.72864771,0
134.18973580,30389.45507812,5.72730732,8192
134.21017032,30391.81250000,5.72983408,0
134.23060474,30392.05273438,5.72846270,0
134.25103906,30392.59375000,5.72980022,0
134.27147348,30390.35351562,5.72881365,0
134.29190800,30403.69531250,5.73119354,0
134.31234232,30400.49414062,5.72988558,0
134.33277674,30390.55273438,5.72905684,0
134.35321126,30380.38867188,5.72760534,8192
134.37364558,30392.63476562,5.72997808,0
134.41451441,30377.47070312,5.72902012,0
134.43494883,30399.70507812,5.73050785,0
134.45538325,30399.67382812,5.73065853,0
134.47581767,30383.09960938,5.73024845,0
134.49625218,30399.26757812,5.73072672,0
134.51668650,30383.18554688,5.72847605,0
134.53712092,30393.69140625,5.72823000,0
134.55755524,30390.93164062,5.73013163,0
134.57798975,30394.66796875,5.72973919,0
134.59842417,30389.82812500,5.72917414,8192
134.61885849,30397.01562500,5.73085165,0
134.63929290,30382.08984375,5.72882128,0
134.65972742,30395.93945312,5.73088074,0
134.68016184,30370.17187500,5.72866821,0
134.70059625,30360.46679688,5.72790384,0
134.72103067,30371.33593750,5.72878504,0
134.74146509,30377.30468750,5.73010492,0
134.76189940,30368.45507812,5.72948885,0
134.78233382,30378.55078125,5.72835159,0
134.80276833,30378.38281250,5.72884369,0
134.82320275,30365.96289062,5.72877502,0
134.84363706,30371.99804688,5.72950315,0
134.86407158,30368.93554688,5.72816038,0
134.88450599,30367.67578125,5.72784376,0
134.90494041,30383.56054688,5.73066330,0
134.92537472,30360.63671875,5.72779560,8192
134.94580924,30389.05859375,5.73099709,0
134.96624365,30360.05078125,5.72934246,0
134.98667797,30371.54687500,5.73021269,0
135.00711248,30366.23828125,5.72973394,0
135.02754690,30363.02929688,5.72991467,0
135.04798121,30376.94726562,5.73083687,0
135.06841562,30366.49218750,5.72919273,0
135.08885014,30379.08789062,5.73072958,0
135.10928445,30364.92578125,5.73009634,0
135.12971886,30374.86914062,5.72962523,0
135.15015338,30375.72851562,5.72802019,0
135.17058779,30378.28515625,5.72971487,0
135.19102210,30369.76171875,5.72918320,0
135.21145652,30359.06250000,5.72843552,0
135.23189103,30365.28906250,5.72949266,0
135.25232534,30362.68164062,5.72946548,0
135.27275975,30363.39257812,5.72965097,0
135.29319407,30356.99414062,5.72892094,0
135.31362858,30355.27539062,5.72864151,0
135.33406299,30360.64648438,5.72902393,0
135.35449730,30372.49609375,5.73047638,0
135.37493182,30358.61328125,5.72936201,0
135.39536623,30354.09570312,5.72784901,0
135.41580064,30361.15625000,5.72962475,0
135.43623495,30356.43554688,5.72858143,0
135.45666946,30356.72265625,5.72804737,0
135.47710387,30355.24218750,5.72926188,0
135.49753818,30347.64257812,5.72756100,0
135.51797269,30354.88085938,5.72778177,0
135.53840710,30353.72851562,5.72696114,0
135.55884141,30336.19531250,5.72607422,0
135.57927582,30346.89257812,5.72943354,0
135.59971033,30350.29687500,5.72902822,0
135.62014464,30345.14453125,5.72829485,0
135.64057906,30352.71679688,5.72854805,0
135.66101356,30357.29296875,5.72764254,0
135.68144797,30352.30859375,5.72827530,0
135.70188228,30340.57421875,5.72850084,0
135.72231669,30334.65820312,5.72802782,0
135.74275120,30341.48046875,5.72846556,0
135.76318551,30338.66796875,5.72821665,0
